IDENT_MEN;VAG;NUMORDREABO;NB_ABONN;TYP_ABONN01;TYP_ABONN02;TYP_ABONN03;TYP_ABONN04;TYP_ABONN05;TYP_ABONN06;TYP_ABONN07;TYP_ABONN08;TYP_ABONN09;TYP_ABONN10;Nataudio;Proaudio;Msabonn;Msfacture;Msfactper;Abofixe;Cartemobile;Mcartemobile;Percartemobile;MSFACTPER_D;MSFACTURE_D;MCARTEMOBILE_D;PERCARTEMOBILE_D;MIMPUTINTERNET_D
10300;2;1;1;1;1;1;1;0;0;0;0;0;0;;1;37;44;1;;2;;;12;44;;;
10301;3;1;3;0;1;0;0;0;0;0;0;0;0;;1;6;6;1;1;2;;;12;6;;;
10301;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;38;38;1;1;2;;;12;38;;;
10301;3;3;3;0;0;1;0;0;0;0;0;0;0;;;40;45;1;1;2;;;12;45;;;
10302;5;1;2;1;0;1;1;0;0;0;0;0;0;;;57;57;1;;2;;;12;56;;;
10302;5;2;2;0;1;0;0;0;0;0;0;0;0;;1;39;39;1;;2;;;12;39;;;
10303;5;1;3;1;0;1;1;0;0;0;0;0;0;;;12;12;1;;2;;;12;12;;;
10303;5;2;3;0;1;0;0;0;0;0;0;0;0;;1;15;32;1;;2;;;12;32;;;
10303;5;3;3;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
10304;1;1;1;0;0;1;0;0;0;0;0;0;0;;;50;50;1;;1;5;1S;12;50;5;48;
10306;2;1;4;1;0;1;1;0;0;0;0;0;0;;;25;25;1;;2;;;12;25;;;
10306;2;2;4;0;1;0;1;0;0;0;0;0;0;;1;19;30;1;;2;;;12;30;;;
10306;2;3;4;0;1;0;0;0;0;0;0;0;0;;2;10;25;1;;2;;;12;25;;;
10306;2;4;4;0;1;0;1;0;0;0;0;0;0;;3;20;20;1;;2;;;12;20;;;
10307;6;;;;;;;;;;;;;;;;;;;;;;;;;;183
10307;6;1;3;0;0;1;0;0;0;0;0;0;0;;;999999;999999;;;1;50;1M;12;65;50;12;
10307;6;2;3;0;1;0;0;0;0;0;0;0;0;;1;39;39;1;;1;50;1M;12;39;50;12;
10307;6;3;3;0;1;0;0;0;0;0;0;0;0;;3;19;19;1;;1;50;1M;12;19;50;12;
10308;4;1;3;0;0;1;0;0;0;0;0;0;0;;;25;25;1;;2;;;12;25;;;
10308;4;2;3;1;0;0;1;0;0;0;0;0;0;;;28;28;1;;2;;;12;28;;;
10308;4;3;3;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10309;4;1;2;1;0;1;1;0;0;0;0;0;0;;;32;32;1;;2;;;12;32;;;
10309;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
10310;1;1;3;1;1;1;1;0;0;0;0;0;0;;1;37;40;1;;2;;;12;39;;;
10310;1;2;3;1;1;0;0;0;1;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
10310;1;3;3;1;1;0;0;0;1;0;0;0;0;;2;0;0;1;;2;;;;;;;
10311;3;1;2;1;0;1;1;0;0;0;0;0;0;;;31;31;1;;2;;;12;31;;;
10311;3;2;2;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;;2;;;12;10;;;
10312;2;1;4;1;1;0;0;1;1;0;0;0;0;;1;58;58;1;;2;;;12;58;;;
10312;2;2;4;0;1;0;0;0;1;0;0;0;0;;2;25;25;1;;2;;;12;25;;;
10312;2;3;4;0;1;0;0;0;1;0;0;0;0;;3;16;16;1;;2;;;12;16;;;
10312;2;4;4;0;1;0;0;0;1;0;0;0;0;;4;50;50;1;;2;;;12;50;;;
10313;5;1;2;0;1;0;0;0;0;0;0;0;0;;1;16;16;1;;2;;;12;16;;;
10313;5;2;2;1;0;1;1;0;0;0;0;0;0;;;41;41;1;;2;;;12;41;;;
10314;3;1;2;0;0;1;0;0;0;0;0;0;0;;;68;68;1;1;2;;;12;68;;;
10314;3;2;2;0;0;0;1;0;0;0;0;0;0;;;14;14;1;1;2;;;12;14;;;
10315;1;1;1;0;1;0;0;0;0;0;0;0;0;;1;59;59;1;1;2;;;12;59;;;
10318;5;1;1;1;1;0;1;0;0;0;0;0;0;;2;55;55;1;;2;;;12;55;;;
10319;1;;;;;;;;;;;;;;;;;;;;;;;;;;233
10320;1;1;3;1;0;0;1;0;0;0;0;0;0;;;47;47;1;;1;15;1M;12;47;15;12;
10320;1;2;3;0;0;1;0;0;0;0;0;0;0;;;49;49;1;;1;15;1M;12;49;15;12;
10320;1;3;3;0;1;0;0;0;0;0;0;0;0;;1;29;29;1;;1;15;1M;12;29;15;12;
10321;5;1;2;0;1;0;0;0;0;0;0;0;0;;1;60;60;1;;2;;;12;60;;;
10321;5;2;2;1;0;0;1;0;0;0;0;0;0;;;57;57;1;;2;;;12;57;;;
10322;6;1;3;0;0;0;1;0;0;0;0;0;0;;;33;33;1;1;2;;;12;33;;;
10322;6;2;3;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;1;2;;;12;25;;;
10322;6;3;3;0;1;0;0;0;0;0;0;0;0;;2;25;25;1;1;2;;;12;25;;;
10323;2;1;1;1;1;1;1;0;0;0;0;0;0;;1;35;35;1;;2;;;12;35;;;
10324;1;1;4;1;0;1;1;0;0;0;0;0;0;;;50;50;1;;2;;;12;49;;;
10324;1;2;4;0;0;1;0;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
10324;1;3;4;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10324;1;4;4;0;1;0;0;0;0;0;0;0;0;;2;20;20;1;;2;;;12;20;;;
10325;4;1;1;1;1;1;1;0;1;0;0;0;0;;1;59;59;1;;2;;;12;60;;;
10326;4;1;2;1;0;0;0;0;0;0;0;0;0;;;22;22;1;;1;20;6S;12;22;20;8;
10326;4;2;2;0;0;1;0;0;0;0;0;0;0;;;8;8;1;;1;20;6S;12;8;20;8;
10327;3;1;4;1;1;0;1;0;0;0;0;0;0;;2;40;40;1;;2;;;12;39;;;
10327;3;2;4;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;;2;;;12;10;;;
10327;3;3;4;0;1;0;0;0;0;0;0;0;0;;4;10;10;1;;2;;;12;10;;;
10327;3;4;4;0;1;0;0;0;0;0;0;0;0;;3;20;20;1;;2;;;12;20;;;
10328;6;1;4;1;0;0;1;0;0;0;0;0;0;;;42;42;1;;2;;;12;42;;;
10328;6;2;4;0;1;0;0;0;0;0;0;0;0;;2;20;20;1;;2;;;12;20;;;
10328;6;3;4;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10328;6;4;4;0;1;0;0;0;0;0;0;0;0;;3;20;20;1;;2;;;12;20;;;
10329;4;1;1;1;1;1;1;0;0;0;0;0;0;;1;42;43;1;;2;;;12;43;;;
10330;4;1;3;1;0;1;0;0;0;0;0;0;0;;;39;39;1;;2;;;12;39;;;
10330;4;2;3;0;1;0;0;0;0;0;0;0;0;;1;19;19;1;;2;;;12;19;;;
10330;4;3;3;0;1;0;0;0;0;0;0;0;0;;2;60;60;1;;2;;;12;60;;;
10331;5;1;3;1;0;1;1;0;0;0;0;0;0;;;20;20;1;;2;;;12;19;;;
10331;5;2;3;0;1;0;0;0;0;0;0;0;0;;1;17;17;1;;2;;;12;17;;;
10331;5;3;3;0;1;0;0;0;0;0;0;0;0;;2;11;11;1;;2;;;12;11;;;
10332;1;1;1;1;1;0;1;0;0;0;0;0;0;;2;50;50;1;;2;;;12;50;;;
10333;4;1;2;1;0;0;1;0;0;0;0;0;0;;;60;60;2;;2;;;6;60;;;
10333;4;2;2;0;1;0;0;0;0;0;0;0;0;;1;9;9;1;;2;;;12;9;;;
10334;2;1;3;1;0;1;1;0;0;0;0;0;0;;;29;29;1;;1;5;1J;12;29;5;48;
10334;2;2;3;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;;1;5;1J;12;10;5;48;
10334;2;3;3;0;1;0;0;0;0;0;0;0;0;;3;10;10;1;;1;5;1J;12;10;5;48;
10335;4;1;3;1;0;0;1;0;0;0;0;0;0;;;38;38;1;;2;;;12;38;;;
10335;4;2;3;0;1;0;1;0;0;0;0;0;0;;1;3;3;1;;2;;;12;3;;;
10335;4;3;3;0;1;0;1;0;0;0;0;0;0;;2;4;4;1;;2;;;12;4;;;
10336;4;1;1;1;1;1;1;0;0;0;0;0;0;;1;30;45;1;;2;;;12;46;;;
10337;3;1;4;1;0;0;1;0;0;0;0;0;0;;;69;69;1;;2;;;12;69;;;
10337;3;2;4;0;0;1;0;0;0;0;0;0;0;;;48;48;1;;2;;;12;48;;;
10337;3;3;4;0;1;0;0;0;0;0;0;0;0;;1;43;43;1;;2;;;12;43;;;
10337;3;4;4;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10338;6;1;3;1;0;1;1;0;0;0;0;0;0;;;24;24;1;;2;;;12;24;;;
10338;6;2;3;0;1;0;0;0;1;0;0;0;0;;1;1;1;1;;2;;;12;1;;;
10338;6;3;3;0;1;0;0;0;1;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
10339;4;1;3;0;1;0;0;0;0;0;0;0;0;;1;16;16;1;;2;;;12;16;;;
10339;4;2;3;1;0;1;1;0;0;0;0;0;0;;;36;36;1;;2;;;12;37;;;
10339;4;3;3;0;1;0;0;0;0;0;0;0;0;;2;16;16;1;;2;;;12;16;;;
10340;6;1;2;1;0;1;0;0;0;0;0;0;0;;;65;65;1;;2;;;12;65;;;
10340;6;2;2;0;1;0;0;0;0;0;0;0;0;;1;44;44;1;;2;;;12;44;;;
10341;6;;;;;;;;;;;;;;;;;;;;;;;;;;198
10341;6;1;1;0;0;1;0;0;0;0;0;0;0;;;15;15;1;;1;3;3J;12;15;3;48;
10342;4;1;1;1;0;0;0;1;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
10343;3;1;2;1;0;0;0;0;0;0;0;0;0;;;20;20;1;;2;;;12;20;;;
10343;3;2;2;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10344;3;;;;;;;;;;;;;;;;;;;;;;;;;;229
10344;3;1;3;1;1;1;0;0;0;0;0;0;0;;2;24;24;1;;2;;;12;24;;;
10344;3;2;3;0;1;0;0;0;0;0;0;0;0;;3;29;29;1;;2;;;12;29;;;
10344;3;3;3;0;0;1;0;0;0;0;0;0;0;;;38;38;1;;2;;;12;38;;;
10345;3;1;2;1;0;1;1;0;0;0;0;0;0;;;36;36;1;;2;;;12;37;;;
10345;3;2;2;0;1;0;0;0;1;0;0;0;0;;1;4;4;1;;2;;;12;4;;;
10346;6;1;2;1;1;1;1;0;1;0;0;0;0;;1;65;65;1;;2;;;12;65;;;
10346;6;2;2;0;1;0;1;0;0;0;0;0;0;;3;14;14;1;;2;;;12;14;;;
10347;4;1;2;1;1;1;1;0;1;0;0;0;0;;1;96;96;1;;2;;;12;96;;;
10347;4;2;2;1;0;0;1;0;0;0;0;0;0;;;35;35;1;;2;;;12;35;;;
10348;3;1;1;1;1;1;1;0;0;0;0;0;0;;1;40;40;1;;2;;;12;39;;;
10349;2;1;1;1;1;1;1;0;0;0;0;0;0;;2;89;87;1;;1;15;3S;12;87;15;12;
10350;1;1;2;1;0;1;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
10350;1;2;2;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;;2;;;12;10;;;
10351;1;1;1;1;1;1;0;1;1;0;0;0;0;;1;70;70;1;;2;;;12;71;;;
10352;6;1;1;1;1;0;1;0;0;0;0;0;0;;1;67;67;1;;2;;;12;67;;;
10353;4;1;2;1;1;0;0;0;0;0;0;0;0;;1;59;59;1;;2;;;12;59;;;
10353;4;2;2;0;0;0;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
10354;2;1;2;1;0;0;1;0;0;0;0;0;0;;;44;62;1;;2;;;12;62;;;
10354;2;2;2;0;1;0;0;0;1;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
10356;1;1;2;1;0;1;1;0;0;0;0;0;0;;;39;45;1;;2;;;12;45;;;
10356;1;2;2;0;1;0;0;0;0;0;0;0;0;;1;4;4;1;;2;;;12;4;;;
10357;5;1;2;0;0;0;1;0;0;0;0;0;0;;;30;30;1;1;2;;;12;30;;;
10357;5;2;2;0;1;0;0;0;0;0;0;0;0;;2;21;21;1;1;2;;;12;21;;;
10358;1;1;3;0;0;1;0;0;0;0;0;0;0;;;65;65;1;;1;999999;;12;65;5;48;
10358;1;2;3;0;0;0;0;0;1;0;0;0;0;;2;44;44;1;;1;999999;;12;44;5;48;
10358;1;3;3;0;0;0;0;0;1;0;0;0;0;;1;20;20;1;;1;999999;;12;20;5;48;
10359;3;1;2;1;0;1;1;0;0;0;0;0;0;;;60;60;1;;2;;;12;60;;;
10359;3;2;2;0;1;0;0;0;0;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
10360;3;1;3;1;0;1;1;0;0;1;0;0;0;;1;2;2;1;;2;;;12;2;;;
10360;3;2;3;0;1;0;0;0;0;1;0;0;0;;1;2;2;1;;2;;;12;2;;;
10360;3;3;3;0;1;0;0;0;0;1;0;0;0;;1;2;2;1;;2;;;12;2;;;
10361;1;1;1;1;1;1;1;0;0;0;0;0;0;;1;35;35;1;;2;;;12;35;;;
10362;6;1;3;1;0;0;0;0;0;0;0;0;0;;;41;41;1;;2;;;12;41;;;
10362;6;2;3;0;1;0;0;0;0;0;0;0;0;;1;5;5;1;;2;;;12;5;;;
10362;6;3;3;0;0;1;0;0;0;0;0;0;0;;;50;50;1;;2;;;12;50;;;
10363;4;1;1;0;1;0;0;0;0;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
10364;3;1;4;1;0;0;0;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
10364;3;2;4;0;0;0;0;1;0;0;0;0;0;;;36;36;1;;2;;;12;36;;;
10364;3;3;4;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;;2;;;12;10;;;
10364;3;4;4;0;1;0;0;0;1;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10365;5;1;3;1;1;0;1;0;0;0;0;0;0;;1;53;53;1;;2;;;12;53;;;
10365;5;2;3;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10365;5;3;3;0;0;1;0;0;0;0;0;0;0;;;46;46;1;;2;;;12;46;;;
10366;4;1;3;1;0;1;1;0;0;0;0;0;0;;;41;41;1;;1;10;2M;12;41;10;6;
10366;4;2;3;0;0;1;0;0;0;0;0;0;0;;;60;60;1;;1;10;2M;12;60;10;6;
10366;4;3;3;0;1;0;0;0;1;0;0;0;0;;2;24;29;1;;1;10;2M;12;29;10;6;
10367;1;1;1;1;0;0;0;0;0;0;0;0;0;;;33;40;2;;;;;6;40;;;
10368;5;;;;;;;;;;;;;;;;;;;;;;;;;;326
10369;5;1;1;0;1;0;0;0;0;0;0;0;0;;1;35;35;1;;2;;;12;35;;;
10370;6;1;1;1;1;1;1;0;0;0;0;0;0;;1;50;50;1;;2;;;12;51;;;
10371;2;1;1;1;0;0;0;0;0;0;0;0;0;;;36;39;2;;1;35;3M;6;39;35;4;
10372;2;1;3;0;1;0;0;0;0;0;0;0;0;;1;45;45;1;;2;;;12;45;;;
10372;2;2;3;0;1;0;0;0;0;0;0;0;0;;2;0;0;1;;2;;;;;;;
10372;2;3;3;1;0;0;1;0;0;0;0;0;0;;;35;35;1;;2;;;12;35;;;
10373;3;1;4;1;0;1;1;0;0;0;0;0;0;;;45;45;1;;2;;;12;45;;;
10373;3;2;4;0;1;0;0;0;1;0;0;0;0;;1;36;36;1;;2;;;12;36;;;
10373;3;3;4;0;1;0;0;0;1;0;0;0;0;;2;35;35;1;;2;;;12;35;;;
10373;3;4;4;0;1;0;0;0;0;0;0;0;0;;3;17;17;1;;2;;;12;17;;;
10374;4;1;1;1;1;0;1;0;1;0;0;0;0;;2;40;40;1;;2;;;12;40;;;
10375;3;1;2;0;0;1;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
10375;3;2;2;0;1;0;0;0;0;1;0;0;0;;1;25;25;1;;2;;;12;25;;;
10376;2;;;;;;;;;;;;;;;;;;;;;;;;;;407
10376;2;1;5;1;0;0;0;0;0;0;0;0;0;;;50;50;1;;1;10;1M;12;50;10;12;
10376;2;2;5;0;0;1;0;0;0;0;0;0;0;;;52;52;1;;1;10;1M;12;52;10;12;
10376;2;3;5;0;1;0;0;0;0;0;0;0;0;;2;24;24;1;;1;10;1M;12;24;10;12;
10376;2;4;5;0;1;0;0;0;0;0;0;0;0;;3;24;24;1;;1;10;1M;12;24;10;12;
10376;2;5;5;0;1;0;0;0;0;0;0;0;0;;4;24;24;1;;1;10;1M;12;24;10;12;
10377;3;1;1;0;1;0;0;0;0;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
10378;6;1;3;0;0;1;0;0;0;0;0;0;0;;;50;50;1;1;2;;;12;50;;;
10378;6;2;3;0;1;0;0;0;0;0;0;0;0;;2;37;67;1;1;2;;;12;67;;;
10378;6;3;3;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;1;2;;;12;20;;;
10379;2;1;2;1;0;1;1;0;0;0;0;0;0;;;39;39;1;;2;;;12;40;;;
10379;2;2;2;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
10380;5;1;2;1;0;1;1;0;0;0;0;0;0;;;69;69;1;;2;;;12;69;;;
10380;5;2;2;0;1;0;0;0;0;0;0;0;0;;1;69;69;1;;2;;;12;69;;;
10381;5;1;3;0;1;0;1;0;0;0;0;0;0;;1;32;32;1;1;2;;;12;32;;;
10381;5;2;3;0;1;0;0;0;0;0;0;0;0;;2;15;15;1;1;2;;;12;15;;;
10381;5;3;3;0;1;0;0;0;0;0;0;0;0;;2;2;2;1;1;2;;;12;2;;;
10382;4;1;1;1;0;0;0;0;0;0;0;0;0;;;35;35;1;;;;;12;35;;;
10383;1;1;4;1;0;0;0;0;0;0;0;0;0;;;18;18;1;;2;;;12;18;;;
10383;1;2;4;1;0;1;1;0;0;0;0;0;0;;;44;44;1;;2;;;12;44;;;
10383;1;3;4;0;1;0;0;0;1;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
10383;1;4;4;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
10384;1;1;5;1;0;1;1;0;0;0;0;0;0;;;30;50;1;;2;;;12;49;;;
10384;1;2;5;0;1;0;0;0;1;0;0;0;0;;1;42;43;1;;2;;;12;43;;;
10384;1;3;5;0;1;0;0;0;1;0;0;0;0;;2;15;15;1;;2;;;12;15;;;
10384;1;4;5;0;1;0;0;0;1;0;0;0;0;;3;2;12;1;;2;;;12;12;;;
10384;1;5;5;0;1;0;0;0;1;0;0;0;0;;4;2;8;1;;2;;;12;8;;;
10385;3;1;2;1;0;1;1;0;0;0;0;0;0;;;54;54;1;;2;;;12;54;;;
10385;3;2;2;0;1;0;0;0;0;0;0;0;0;;3;22;22;1;;2;;;12;22;;;
10386;6;;;;;;;;;;;;;;;;;;;;;;;;;;142
10386;6;1;2;0;1;0;0;0;0;0;0;0;0;;1;44;44;1;;2;;;12;44;;;
10386;6;2;2;0;1;0;0;0;0;0;0;0;0;;2;49;49;1;;2;;;12;49;;;
10387;4;1;4;1;0;1;1;0;0;0;0;0;0;;;36;36;1;;2;;;12;37;;;
10387;4;2;4;0;1;0;0;0;0;0;0;0;0;;1;0;0;1;;2;;;;;;;
10387;4;3;4;0;1;0;0;0;0;0;0;0;0;;2;45;47;1;;2;;;12;47;;;
10387;4;4;4;0;1;0;0;0;1;0;0;0;0;;3;2;2;1;;2;;;12;2;;;
10388;6;1;4;1;0;0;1;0;0;0;0;0;0;;;33;33;1;;2;;;12;33;;;
10388;6;2;4;1;0;0;1;0;0;0;0;0;0;;;28;28;1;;2;;;12;28;;;
10388;6;3;4;0;1;0;0;0;1;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10388;6;4;4;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
10389;1;;;;;;;;;;;;;;;;;;;;;;;;;;365
10389;1;1;2;1;0;0;0;0;0;0;0;0;0;;;53;53;1;;2;;;12;53;;;
10389;1;2;2;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
10390;1;1;1;0;1;1;0;0;1;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
10392;3;1;2;0;1;0;0;0;0;0;0;0;0;;2;10;10;1;;2;;;12;10;;;
10392;3;2;2;1;1;1;1;0;1;0;1;1;0;;1;60;60;1;;2;;;12;60;;;
10393;4;1;2;1;0;0;0;1;0;0;0;0;0;;;74;74;1;;2;;;12;74;;;
10393;4;2;2;0;1;0;0;0;1;0;0;0;0;;1;44;44;1;;2;;;12;44;;;
10394;3;1;2;1;0;0;0;0;0;0;0;0;0;;;25;25;1;;2;;;12;25;;;
10394;3;2;2;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10395;4;1;1;1;0;0;0;0;0;0;0;0;0;;;37;37;1;;;;;12;37;;;
10396;3;1;3;1;0;1;1;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
10396;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;25;25;1;;2;;;12;25;;;
10396;3;3;3;1;0;0;0;0;0;0;0;0;0;;;25;150;12;;2;;;1;150;;;
10397;2;1;1;1;1;1;0;0;1;0;0;0;0;;1;80;80;1;;2;;;12;80;;;
10398;3;1;1;1;1;1;1;0;0;0;0;0;0;;1;45;45;1;;2;;;12;46;;;
10399;4;1;4;1;0;1;1;0;0;0;0;0;0;;;53;53;1;;2;;;12;53;;;
10399;4;2;4;0;1;0;0;0;1;0;0;0;0;;1;45;45;1;;2;;;12;45;;;
10399;4;3;4;0;1;0;0;0;1;0;0;0;0;;2;45;45;1;;2;;;12;45;;;
10399;4;4;4;0;0;1;0;0;0;0;0;0;0;;;1;15;12;;2;;;1;15;;;
10400;3;1;3;1;0;0;0;0;0;0;0;0;0;;;89;89;1;;2;;;12;89;;;
10400;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;63;63;1;;2;;;12;63;;;
10400;3;3;3;0;0;1;0;0;0;0;0;0;0;;;99;99;1;;2;;;12;99;;;
10401;5;1;3;0;1;0;0;0;0;0;0;0;0;;1;10;10;12;;2;;;12;10;;;
10401;5;2;3;1;0;0;0;0;0;0;0;0;0;;;10;10;12;;2;;;12;10;;;
10401;5;3;3;0;0;0;1;0;0;0;0;0;0;;;20;20;12;;2;;;12;20;;;
10402;3;1;2;1;1;1;1;0;1;0;0;0;0;;1;40;40;1;;2;;;12;41;;;
10402;3;2;2;0;1;0;0;0;1;0;0;0;0;;1;15;15;1;;2;;;12;15;;;
10403;2;1;4;1;0;1;1;0;0;0;0;0;0;;;64;64;1;;2;;;12;64;;;
10403;2;2;4;0;1;0;0;0;1;0;0;0;0;;1;15;18;1;;2;;;12;18;;;
10403;2;3;4;0;1;0;0;0;1;0;0;0;0;;2;15;15;1;;2;;;12;15;;;
10403;2;4;4;0;0;0;0;0;0;0;1;0;0;;;15;15;1;;2;;;12;15;;;
10404;4;1;1;1;1;0;1;0;0;0;0;0;0;;1;45;45;1;;2;;;12;45;;;
10405;6;;;;;;;;;;;;;;;;;;;;;;;;;;293
10405;6;1;2;0;1;0;0;0;0;0;0;0;0;;1;49;49;1;1;2;;;12;49;;;
10405;6;2;2;0;0;1;0;0;0;0;0;0;0;;;89;89;1;1;2;;;12;89;;;
10406;3;1;4;1;1;1;1;0;0;0;0;0;0;;1;50;50;1;;2;;;12;51;;;
10406;3;2;4;1;1;0;0;0;0;0;0;0;0;;2;5;5;1;;2;;;12;5;;;
10406;3;3;4;0;1;0;0;0;0;0;0;0;0;;3;16;1;1;;2;;;12;1;;;
10406;3;4;4;0;1;0;0;0;0;0;0;0;0;;4;15;15;1;;2;;;12;15;;;
10407;5;1;3;1;0;1;1;0;0;0;0;0;0;;;35;35;1;;2;;;12;34;;;
10407;5;2;3;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10407;5;3;3;0;1;0;0;0;0;0;0;0;0;;3;20;20;1;;2;;;12;20;;;
10408;3;1;2;1;0;0;1;0;0;0;0;0;0;;;50;60;1;;1;10;1M;12;60;10;12;
10408;3;2;2;0;0;1;0;0;0;0;0;0;0;;;30;40;1;;1;10;1M;12;40;10;12;
10409;5;;;;;;;;;;;;;;;;;;;;;;;;;;292
10409;5;1;1;0;0;1;0;0;0;0;0;0;0;;;60;60;1;1;2;;;12;60;;;
10410;5;1;1;1;1;1;1;0;1;0;0;0;0;;1;55;62;1;;2;;;12;62;;;
10411;3;1;2;1;1;1;1;0;1;0;1;0;0;;1;55;55;1;;2;;;12;55;;;
10411;3;2;2;0;0;0;0;0;0;0;1;0;0;;;10;10;1;;2;;;12;10;;;
10413;2;1;4;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10413;2;2;4;0;1;0;0;0;0;0;0;0;0;;2;30;30;1;;2;;;12;30;;;
10413;2;3;4;0;0;1;0;0;0;0;0;0;0;;;90;90;1;;2;;;12;90;;;
10413;2;4;4;0;0;0;1;0;0;0;0;0;0;;;45;45;1;;2;;;12;45;;;
10414;4;1;4;1;1;1;1;0;0;0;0;0;0;;2;80;80;1;;2;;;12;80;;;
10414;4;2;4;0;1;0;0;0;0;0;0;0;0;;1;12;12;1;;2;;;12;12;;;
10414;4;3;4;0;1;0;0;0;0;0;0;0;0;;3;12;12;1;;2;;;12;12;;;
10414;4;4;4;0;1;0;0;0;0;0;0;0;0;;4;12;12;1;;2;;;12;12;;;
10415;5;1;3;0;0;1;0;0;0;0;0;0;0;;;40;40;1;1;2;;;12;40;;;
10415;5;2;3;0;1;0;0;0;0;0;0;0;0;;1;10;10;1;1;2;;;12;10;;;
10415;5;3;3;0;1;0;0;0;0;0;0;0;0;;2;19;19;1;1;2;;;12;19;;;
10416;1;1;2;0;1;0;0;0;0;0;0;0;0;;1;22;46;1;;2;;;12;46;;;
10416;1;2;2;1;0;1;1;0;0;0;0;0;0;;;60;81;1;;2;;;12;81;;;
10417;3;1;1;0;1;0;0;0;0;0;0;0;0;;1;30;30;1;;2;;;12;30;;;
10418;2;1;5;0;1;0;0;0;0;0;0;0;0;;1;2;2;1;;2;;;12;2;;;
10418;2;2;5;0;1;0;0;0;0;0;0;0;0;;2;2;2;1;;2;;;12;2;;;
10418;2;3;5;0;0;0;0;0;1;0;0;0;0;;3;10;10;1;;2;;;12;10;;;
10418;2;4;5;0;0;0;0;0;1;0;0;0;0;;4;2;2;1;;2;;;12;2;;;
10418;2;5;5;1;0;0;1;0;0;0;0;0;0;;;30;30;1;;2;;;12;30;;;
10419;4;1;4;0;1;0;0;0;0;0;0;0;0;;1;50;50;1;;2;;;12;50;;;
10419;4;2;4;0;1;0;0;0;0;0;0;0;0;;2;15;15;1;;2;;;12;15;;;
10419;4;3;4;0;0;1;0;0;0;0;0;0;0;;;25;25;1;;2;;;12;25;;;
10419;4;4;4;0;0;1;0;0;0;0;0;0;0;;;90;90;1;;2;;;12;90;;;
10420;3;;;;;;;;;;;;;;;;;;;;;;;;;;268
10420;3;1;3;1;0;0;0;0;0;0;0;0;0;;;40;40;1;;2;;;12;40;;;
10420;3;2;3;0;1;0;0;0;0;0;0;0;0;;1;20;20;1;;2;;;12;20;;;
10420;3;3;3;0;1;0;0;0;0;0;0;0;0;;2;39;39;1;;2;;;12;39;;;
10421;4;1;4;0;1;0;0;0;1;0;0;0;0;;1;39;39;1;;2;;;12;39;;;
