IDENT_MEN;vag;BCCOD;BCNACHAT;BCLIEU01;BCLIEU02;BCLIEU03;BCLIEU04;BCLIEU05;BCLIEU06;BCLIEU07;BCLIEU08;BCLIEU09;BCLIEU10;BCPRIX;BCLIEU00;BCPRIX_D
01145;2;9;5;0;0;0;0;0;0;0;1;0;0;240;;240
01157;1;3;4;0;0;0;0;0;0;0;1;0;0;70;;70
01160;3;1;1;0;0;0;0;0;0;1;0;0;0;10;;10
01160;3;2;99;0;0;0;0;0;0;0;0;0;0;999999;;7
01160;3;3;3;0;0;0;0;0;0;0;1;0;0;100;;100
01168;1;3;4;0;0;0;0;0;0;1;1;0;0;50;;50
01169;2;1;1;0;0;0;1;0;0;0;0;0;0;10;;10
01169;2;3;3;0;0;0;1;0;0;0;0;0;0;10;;10
01169;2;7;1;0;0;0;1;0;0;0;0;0;0;80;;80
01169;2;9;8;0;0;0;1;0;0;0;0;0;0;200;;200
01175;1;9;1;0;0;0;1;0;0;0;0;0;0;16;;16
01176;2;3;3;0;0;0;0;0;0;0;1;0;0;60;;60
01176;2;9;3;0;0;0;0;0;0;0;1;0;0;250;;250
01179;1;1;3;0;0;0;0;0;0;1;0;0;0;18;;18
01181;1;3;1;0;0;0;0;0;0;1;0;0;0;69;;69
01184;1;3;2;0;0;1;0;0;0;0;0;0;0;30;;30
01184;1;9;4;0;0;0;0;0;0;0;1;0;0;60;;60
01186;5;2;1;0;0;0;0;0;0;0;0;0;0;10;;10
01186;5;3;5;0;0;0;0;0;0;1;0;0;0;24;;24
01186;5;7;1;0;0;0;0;0;0;0;1;0;0;45;;45
01191;3;3;7;1;0;0;1;0;0;0;0;0;0;40;;40
01192;3;3;4;0;0;0;0;0;0;0;1;0;0;45;;45
01200;2;1;2;0;0;0;1;0;0;0;0;0;0;25;;25
01207;6;3;1;0;0;0;0;0;0;0;1;0;0;8;;8
01207;6;7;99;0;0;0;0;0;0;0;0;0;0;999999;;5
01210;3;3;30;0;0;0;0;0;0;0;0;0;1;60;;60
01215;1;4;4;0;0;0;0;0;0;0;0;0;0;46;;46
01216;2;2;2;0;0;0;0;0;0;0;0;0;0;10;;10
01218;5;3;2;0;0;0;0;0;0;1;0;0;0;20;;20
01229;5;4;10;0;0;0;0;0;0;0;0;0;0;20;;6
01229;5;4;10;0;0;0;0;0;0;0;0;0;0;20;;20
01231;2;3;7;0;0;0;1;0;0;0;1;0;0;60;;60
01232;1;1;1;0;0;0;0;0;0;0;0;1;0;15;;15
01232;1;3;20;0;0;0;1;0;0;0;0;0;0;330;;330
01233;4;3;2;0;0;0;0;0;0;1;0;0;0;30;;30
01235;5;3;9;0;0;1;0;0;0;0;0;0;0;40;;40
01235;5;9;6;0;0;1;0;0;0;0;0;0;0;150;;150
01238;2;3;5;0;0;0;0;0;0;0;1;0;0;120;;120
01241;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;13
01242;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;18
01249;2;2;3;0;0;0;0;0;0;0;0;0;0;27;;27
01249;2;3;20;0;0;0;0;0;0;0;0;1;0;50;;50
01256;1;3;10;0;0;0;0;0;0;0;1;0;0;90;;90
01275;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;80
01284;1;1;2;0;0;0;1;0;0;0;1;0;0;30;;30
01284;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;15
01284;1;5;6;0;0;0;1;0;0;0;1;0;0;20;;20
01287;4;2;4;0;0;0;0;0;0;0;0;0;0;10;;10
01287;4;7;99;0;0;0;0;0;0;0;0;0;0;999999;;10
01288;4;2;3;0;0;0;0;0;0;0;0;0;0;30;;30
01288;4;3;1;0;0;0;1;0;0;0;0;0;0;23;;23
01292;1;3;4;0;1;0;0;0;0;0;0;0;0;100;;100
01294;4;3;10;0;0;1;0;0;0;0;0;0;0;15;;15
01296;5;3;6;0;0;0;0;0;0;0;0;1;0;3;;3
01296;5;5;4;0;0;0;0;0;0;0;0;1;0;8;;8
01299;6;1;1;0;0;0;1;0;0;0;0;0;0;16;;16
01303;5;1;3;0;0;0;1;0;0;0;0;0;0;45;;45
01303;5;2;1;0;0;0;0;0;0;0;0;0;0;11;;11
01313;1;2;1;0;0;0;0;0;0;0;0;0;0;5;0;5
01322;4;2;2;0;0;0;0;0;0;0;0;0;0;999999;;2
01322;4;2;2;0;0;0;0;0;0;0;0;0;0;999999;;2
01322;4;3;3;0;0;0;0;0;0;0;1;0;0;7;;7
01331;5;3;3;0;0;0;0;0;0;1;0;0;0;43;;43
01331;5;9;2;0;0;1;0;0;0;0;0;0;0;50;;50
01332;3;3;1;0;0;0;1;0;0;0;0;0;0;10;;10
01334;5;2;2;0;0;0;0;0;0;0;0;0;0;20;;20
01334;5;2;2;0;0;0;0;0;0;0;0;0;0;20;;6
01341;1;3;4;0;0;0;0;0;0;0;1;0;0;60;;60
01341;1;9;2;0;0;0;0;0;0;0;1;0;0;15;;15
01344;5;3;5;0;0;1;0;0;0;1;1;0;0;40;;40
01344;5;9;2;0;0;0;1;0;0;0;0;0;0;15;;15
01349;4;1;4;0;0;0;0;0;0;1;0;0;0;47;;47
01349;4;3;7;0;0;0;1;0;0;0;0;0;0;61;;61
01349;4;9;2;0;0;0;1;0;0;0;0;0;0;76;;76
01350;4;3;2;0;0;0;1;0;0;1;0;0;0;42;;42
01352;1;1;2;0;0;0;1;0;0;0;0;0;0;40;;40
01352;1;3;1;0;0;0;1;0;0;0;0;0;0;10;;10
01360;2;9;1;0;0;0;0;0;0;1;1;0;0;10;;10
01367;3;7;1;0;0;0;1;0;0;0;0;0;0;30;;30
01369;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;16
01369;1;7;2;0;0;0;0;0;1;0;0;0;0;140;;140
01372;3;3;10;0;0;0;0;0;0;1;0;0;0;200;;200
01378;1;1;1;0;0;1;0;0;0;0;0;0;0;8;;8
01378;1;4;2;0;0;0;0;0;0;0;0;0;0;16;;16
01378;1;5;1;0;0;0;0;0;0;0;0;1;0;1;;1
01378;1;7;99;0;0;0;0;0;0;0;0;0;0;999999;;60
01381;1;3;1;0;0;0;1;0;0;0;0;0;0;15;;15
01383;2;1;20;0;0;1;0;0;0;0;0;0;0;200;;200
01383;2;3;10;0;0;1;0;0;0;0;0;0;0;150;;150
01383;2;5;5;0;0;1;0;0;0;0;0;0;0;75;;75
01392;1;3;2;0;0;0;0;0;0;0;1;0;0;24;;24
01401;4;1;2;0;0;0;1;0;0;0;0;0;0;50;;50
01407;5;3;1;0;0;0;1;0;0;0;0;0;0;8;;8
01415;2;3;6;0;0;0;0;0;0;0;1;0;0;100;;100
01415;2;9;1;0;0;0;0;0;0;0;1;0;0;40;;40
01421;5;9;2;0;0;0;0;0;0;0;0;1;0;40;0;40
01425;6;7;1;0;0;0;1;0;0;0;0;0;0;39;;39
01425;6;9;1;0;0;0;0;0;0;1;0;0;0;80;;80
01426;3;1;2;0;0;0;1;0;0;0;0;0;0;26;;26
01426;3;9;3;0;0;0;1;0;0;0;0;0;0;100;;100
01436;1;1;3;0;0;0;0;0;0;1;0;0;0;40;;40
01436;1;3;3;0;0;1;0;0;0;1;0;0;0;25;;25
01436;1;9;1;0;0;0;0;0;0;0;1;0;0;10;;10
01440;6;3;4;0;0;0;1;0;0;1;0;0;0;60;;60
01448;5;2;2;0;0;0;0;0;0;0;0;0;0;20;;20
01448;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;30
01457;1;1;2;0;0;1;0;0;0;0;0;0;0;20;;20
01457;1;2;99;0;0;0;0;0;0;0;0;0;0;999999;;16
01457;1;3;1;0;0;0;0;0;0;1;0;0;0;20;;20
01460;4;3;3;0;0;0;0;0;0;1;0;0;0;40;;40
01465;1;4;2;0;0;0;0;0;0;0;0;0;0;15;;15
01466;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;35
01467;3;4;1;0;0;0;0;0;0;0;0;0;0;999999;;15
01467;3;4;1;0;0;0;0;0;0;0;0;0;0;999999;;30
01481;5;9;1;0;0;0;1;0;0;0;0;0;0;999999;;10
01484;2;4;1;0;0;0;0;0;0;0;0;0;0;12;;12
01487;6;9;2;0;0;0;1;0;0;1;0;0;0;45;;45
01497;5;7;1;0;0;0;0;0;0;0;1;0;0;30;;30
01497;5;9;2;0;0;0;0;0;0;0;1;0;0;40;;40
01520;1;7;1;0;0;0;1;0;0;0;0;0;0;35;;35
01520;1;9;1;0;0;0;1;0;0;0;0;0;0;6;;6
01521;1;9;3;0;0;0;1;0;0;0;0;0;0;50;;50
01527;5;9;2;0;0;0;0;0;0;1;0;0;0;60;;60
01544;4;2;99;0;0;0;0;0;0;0;0;0;0;999999;;18
01544;4;3;2;0;0;1;0;0;0;0;0;0;0;50;;50
01545;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;80
01545;2;9;4;0;0;0;0;0;0;0;1;0;0;150;;150
01546;6;1;1;0;0;0;1;0;0;0;0;0;0;19;;19
01546;6;3;2;0;0;0;0;0;0;0;1;0;0;30;;30
01554;3;1;1;0;0;0;1;0;0;0;0;0;0;25;;25
01554;3;3;2;0;0;0;0;0;0;1;0;0;0;50;;50
01566;4;2;99;0;0;0;0;0;0;0;0;0;0;999999;;10
01566;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;100
01569;6;2;5;0;0;0;0;0;0;0;0;0;0;5;;5
01569;6;3;5;0;0;0;0;0;0;0;1;0;0;70;;70
01569;6;5;5;0;0;0;0;0;0;0;0;1;0;30;;30
01571;1;3;6;0;0;0;1;0;0;0;0;0;0;90;;90
01575;3;1;1;0;0;0;0;0;0;1;0;0;0;18;;18
01576;4;3;8;0;0;0;0;0;0;0;1;0;0;120;;120
01578;6;3;2;0;0;0;0;0;0;0;0;0;1;14;;14
01578;6;7;1;0;0;0;1;0;0;0;0;0;0;70;;70
01583;3;2;10;0;0;0;0;0;0;0;0;0;0;999999;;14
01583;3;4;2;0;0;0;0;0;0;0;0;0;0;999999;;120
01583;3;4;2;0;0;0;0;0;0;0;0;0;0;999999;;12
01583;3;7;99;0;0;0;0;0;0;0;0;0;0;999999;;3
01583;3;9;10;0;0;0;0;0;0;0;1;0;0;200;;200
01590;2;1;3;0;0;1;0;0;0;0;0;0;0;30;;30
01590;2;3;3;0;0;0;0;0;0;1;0;0;0;40;;40
01590;2;9;4;0;0;1;0;0;0;0;0;0;0;150;;150
01597;1;2;1;0;0;0;0;0;0;0;0;0;0;7;;7
01597;1;2;1;0;0;0;0;0;0;0;0;0;0;7;;12
01597;1;9;2;0;0;0;0;0;0;1;0;0;0;40;;40
01605;3;3;2;0;0;0;0;0;0;1;0;0;0;45;;45
01605;3;5;1;0;0;0;1;0;0;0;0;0;0;7;;7
01605;3;7;3;0;0;0;0;0;0;0;1;0;0;135;;135
01605;3;7;3;0;0;0;0;0;0;0;1;0;0;135;;20
01611;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;20
01615;4;7;2;0;0;0;1;0;0;0;0;0;0;37;;37
01615;4;9;2;0;0;0;0;0;0;0;1;0;0;18;;18
01618;2;3;4;0;0;1;0;0;0;0;0;0;0;20;;20
01618;2;5;5;0;0;0;0;0;0;0;1;0;0;40;;40
01618;2;9;4;0;0;0;0;0;0;0;1;0;0;60;;60
01621;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;22
01625;4;1;10;0;1;0;0;0;0;0;0;0;0;100;;100
01625;4;3;3;0;0;0;0;0;0;1;0;0;0;20;;20
01627;2;3;30;0;0;0;0;0;0;0;0;0;1;100;;100
01631;2;3;25;0;0;1;0;0;0;0;0;0;0;35;;35
01634;4;3;4;0;0;0;0;0;0;1;0;0;0;60;;60
01640;5;1;1;0;0;0;0;0;0;0;0;0;1;15;;15
01640;5;2;99;0;0;0;0;0;0;0;0;0;0;10;;10
01640;5;3;20;0;0;0;0;0;0;0;1;0;0;300;;300
01640;5;5;1;0;0;0;0;0;0;1;0;0;0;20;;20
01643;5;7;50;0;0;0;0;0;1;0;0;0;0;50;;50
01655;4;3;1;0;0;0;1;0;0;0;0;0;0;5;;5
01661;5;1;1;0;0;0;1;0;0;0;0;0;0;22;;22
01661;5;3;1;0;0;0;1;0;0;0;0;0;0;21;;21
01663;1;9;6;0;0;0;0;0;0;0;1;0;0;100;;100
01666;3;3;4;0;0;0;1;0;0;0;0;0;0;80;;80
01667;1;2;30;0;0;0;0;0;0;0;0;0;0;150;;150
01667;1;9;5;0;0;0;0;0;0;0;1;0;0;60;;60
01673;1;1;2;0;0;0;0;0;0;1;0;0;0;35;;35
01673;1;3;5;0;0;1;0;0;0;1;0;0;0;100;;100
01676;3;1;1;0;0;0;0;0;0;1;0;0;0;15;;15
01676;3;3;10;0;0;0;0;0;0;1;0;0;0;100;;100
01676;3;5;7;0;0;1;0;0;0;1;0;0;0;80;;80
01676;3;9;20;0;0;1;1;0;0;1;0;0;0;250;;250
01685;6;3;4;0;0;1;0;0;0;0;0;0;0;25;;25
01691;3;1;5;0;0;0;0;0;0;1;0;0;0;75;;75
01691;3;3;7;0;0;0;0;0;0;1;0;0;0;80;;80
01692;6;3;3;0;0;1;0;0;0;0;0;0;0;25;;25
01692;6;5;5;0;0;1;0;0;0;0;0;0;0;30;;30
01702;1;9;4;0;0;0;0;0;0;0;1;0;0;50;;50
01704;4;3;4;0;0;0;0;0;0;0;1;0;0;50;;50
01706;4;1;1;0;0;0;1;0;0;0;0;0;0;29;;29
01718;5;9;2;0;0;0;1;0;0;0;0;0;0;14;;14
01721;2;3;6;0;0;0;0;0;0;0;1;0;0;60;;60
01723;5;2;99;0;0;0;0;0;0;0;0;0;0;999999;;34
01723;5;7;1;0;0;0;0;0;0;0;1;0;0;10;;10
01723;5;9;99;0;0;0;0;0;0;0;0;0;0;20;;20
01728;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;26
01733;1;3;5;0;0;0;0;0;0;0;0;1;0;7;;7
01740;2;7;1;0;0;0;0;0;0;0;0;1;0;10;;10
01748;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;30
01753;1;2;99;0;0;0;0;0;0;0;0;0;0;999999;;5
01765;2;3;5;0;0;0;1;0;0;0;0;0;0;35;;35
01765;2;9;6;0;0;0;1;0;0;0;0;0;0;150;;150
01775;2;1;4;0;0;0;0;0;1;0;0;0;0;50;;50
01775;2;9;3;0;0;1;0;0;0;1;0;0;0;55;;55
01779;5;3;1;0;0;0;0;0;0;0;0;1;0;10;0;10
01792;4;4;2;0;0;0;0;0;0;0;0;0;0;20;;10
01792;4;4;2;0;0;0;0;0;0;0;0;0;0;20;;20
01799;1;3;2;0;0;0;0;0;0;0;1;0;0;100;;100
01799;1;7;1;0;0;1;0;0;0;0;0;0;0;37;;37
01801;4;2;99;0;0;0;0;0;0;0;0;0;0;1;;1
01801;4;2;99;0;0;0;0;0;0;0;0;0;0;1;;20
01801;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;80
01801;4;7;99;0;0;0;0;0;0;0;0;0;0;999999;;115
01802;6;3;14;0;0;0;1;0;0;0;1;0;0;150;;150
01802;6;9;6;0;0;0;0;0;0;0;1;0;0;150;;150
01804;5;3;99;0;0;0;0;0;0;0;0;0;0;999999;;60
01804;5;9;99;0;0;0;0;0;0;0;0;0;0;150;;150
01808;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;40
01810;3;1;1;0;0;0;0;0;0;1;0;0;0;16;;16
01812;1;3;4;0;0;0;0;0;0;0;0;1;0;5;;5
01812;1;9;1;0;0;1;0;0;0;0;0;0;0;4;;4
01813;6;3;3;0;0;0;1;0;0;0;1;0;0;30;;30
01815;6;3;4;0;0;1;0;0;0;0;0;0;0;40;;40
01816;2;3;4;0;0;0;1;0;0;0;0;0;0;20;;20
01816;2;9;10;0;0;0;0;0;0;0;1;0;0;80;;80
01822;3;3;7;0;0;0;1;0;0;1;0;0;0;100;;100
01841;1;1;2;0;0;0;0;0;0;1;0;0;0;20;;20
01841;1;3;1;0;0;0;0;0;0;1;0;0;0;10;;10
01841;1;5;3;0;0;0;0;0;0;1;0;0;0;18;;18
01841;1;7;2;0;0;0;0;0;0;0;1;0;0;70;;70
01842;2;2;99;0;0;0;0;0;0;0;0;0;0;999999;;5
01842;2;3;42;0;0;0;0;0;0;0;0;1;0;6;;6
01842;2;7;1;0;0;0;0;0;0;0;1;0;0;59;;59
01844;1;7;1;0;0;0;0;0;0;1;0;0;0;999999;;70
01848;3;3;2;0;0;0;0;0;0;1;0;0;0;999999;;85
01854;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;350
01856;3;3;6;0;0;0;1;0;0;1;0;0;0;48;;48
01856;3;7;1;0;0;0;0;0;0;0;1;0;0;59;;59
01856;3;7;1;0;0;0;0;0;0;0;1;0;0;59;;6
01859;6;3;1;0;0;0;1;0;0;0;0;0;0;10;;10
01859;6;7;1;0;0;1;0;0;0;0;0;0;0;25;;25
01864;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;14
01864;1;7;1;0;0;0;1;0;0;0;0;0;0;50;;50
01866;6;3;1;0;0;0;1;0;0;0;0;0;0;20;;20
01870;6;2;10;0;0;0;0;0;0;0;0;0;0;13;;13
01870;6;2;10;0;0;0;0;0;0;0;0;0;0;13;;40
01876;1;3;1;1;0;0;0;0;0;0;0;0;0;20;0;20
01886;1;3;1;0;0;0;0;0;0;1;0;0;0;23;;23
01900;2;1;1;0;0;0;0;0;0;0;0;0;0;15;;15
01900;2;5;1;0;0;0;0;0;0;0;0;0;0;30;;30
01905;4;1;1;0;0;0;0;0;0;0;0;0;1;15;;15
01906;5;9;2;0;0;0;0;0;0;1;0;0;0;85;;85
01912;1;7;1;0;0;0;0;0;0;0;1;0;0;15;;15
01917;2;3;5;0;0;0;0;0;0;0;1;0;0;70;;70
01919;5;3;2;0;0;0;0;0;0;0;0;1;0;6;;6
01920;4;3;14;0;0;0;0;0;0;1;1;0;0;85;;85
01920;4;7;1;0;0;0;0;0;0;1;0;0;0;60;;60
01923;2;3;2;0;0;0;0;0;0;0;1;0;0;20;;20
01926;6;2;99;0;0;0;0;0;0;0;0;0;0;999999;;10
01926;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;150
01926;6;7;99;0;0;0;0;0;0;0;0;0;0;999999;;10
01926;6;9;99;0;0;0;0;0;0;0;0;0;0;999999;;150
01929;3;1;6;0;0;1;1;0;0;0;0;0;0;66;;66
01929;3;3;3;0;0;1;0;0;0;0;0;0;0;61;;61
01930;5;7;99;0;0;0;0;0;0;0;0;0;0;999999;;6
01933;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;20
01940;5;5;3;0;0;0;0;0;0;0;0;1;0;20;;20
01940;5;7;1;0;0;0;0;0;0;0;0;1;0;15;;15
01941;3;9;1;0;0;0;1;0;0;0;0;0;0;30;;30
01942;3;1;4;0;0;1;0;0;0;0;0;0;0;50;;50
01942;3;3;8;0;0;1;0;0;0;1;0;0;0;999999;;38
01947;4;1;4;0;0;0;1;0;0;0;0;0;0;20;;20
01948;1;3;9;0;0;0;0;0;0;0;1;0;0;32;;32
01953;5;7;2;0;0;0;0;0;0;0;1;0;0;80;;80
01953;5;7;2;0;0;0;0;0;0;0;1;0;0;80;;60
01962;4;3;2;0;0;0;0;0;0;1;0;0;0;20;;20
01969;6;1;1;0;0;1;0;0;0;0;0;0;0;12;;12
01969;6;3;7;0;0;1;0;0;0;0;1;1;0;40;;40
01978;3;3;2;0;0;0;0;0;0;1;0;0;0;8;;8
01978;3;5;1;0;0;0;1;0;0;0;0;0;0;20;;20
01978;3;7;1;0;0;0;1;0;0;0;0;0;0;40;;40
01980;1;1;5;0;0;0;0;0;0;1;0;0;0;60;;60
01984;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;35
01984;3;7;1;0;0;0;1;0;0;0;0;0;0;30;;30
01984;3;9;3;0;0;0;1;0;0;0;0;0;0;40;;40
01998;2;3;10;0;0;1;0;0;0;1;0;0;0;110;;110
01998;2;7;99;0;0;0;0;0;0;0;0;0;0;999999;;50
01999;5;9;1;0;0;0;0;0;1;0;0;0;0;3;;3
02008;6;3;1;0;0;0;0;0;0;0;1;0;0;20;;20
02024;2;2;5;0;0;0;0;0;0;0;0;0;0;999999;;10
02024;2;4;10;0;0;0;0;0;0;0;0;0;0;1;;1
02024;2;7;99;0;0;0;0;0;0;0;0;0;0;999999;;5
02028;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;145
02028;1;7;99;0;0;0;0;0;0;0;0;0;0;999999;;70
02035;4;1;1;0;0;0;0;0;0;1;0;0;0;16;;16
02036;2;3;5;0;0;1;0;0;0;0;0;0;0;20;;20
02036;2;5;5;0;0;1;0;0;0;0;0;0;0;50;;50
02036;2;7;1;0;0;1;0;0;0;0;0;0;0;20;;20
02043;3;3;10;1;0;0;0;0;0;0;0;0;1;60;;60
02046;2;3;2;0;0;0;0;0;0;0;1;0;0;6;;6
02046;2;4;2;0;0;0;0;0;0;0;0;0;0;13;;13
02046;2;9;2;0;0;0;0;0;0;0;0;0;1;4;;4
02049;6;9;4;0;0;0;0;0;0;0;1;0;0;50;;50
02053;6;4;1;0;0;0;0;0;0;0;0;0;0;14;;7
02053;6;4;1;0;0;0;0;0;0;0;0;0;0;14;;14
02053;6;9;4;0;0;0;0;0;0;0;1;0;0;50;;50
02056;6;3;1;0;0;0;0;0;0;0;1;0;0;16;;16
02063;3;9;4;0;0;0;1;0;0;0;0;0;0;75;;75
02066;1;3;5;0;0;1;0;0;0;0;0;0;0;50;;50
02066;1;9;5;0;0;1;0;0;0;0;0;0;0;999999;;140
02067;2;3;1;0;0;0;0;0;0;0;1;0;0;25;;25
02067;2;7;1;0;0;0;1;0;0;0;0;0;0;60;;60
02067;2;9;4;0;0;0;1;0;0;0;0;0;0;80;;80
02075;3;9;5;0;0;0;0;0;0;1;0;0;0;150;;150
02077;1;1;1;0;0;0;0;0;0;1;0;0;0;12;;12
02077;1;3;2;0;0;0;0;0;0;1;0;0;0;40;;40
02079;4;3;4;0;0;0;0;0;0;1;0;0;0;50;;50
02087;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;29
02088;4;9;2;0;0;0;0;0;0;0;1;0;0;60;;60
02099;1;3;5;0;0;0;0;0;0;0;1;0;0;30;;30
02102;5;9;3;0;0;0;1;0;0;0;0;0;0;999999;;6
02103;1;3;5;0;0;1;0;0;0;0;0;0;0;50;;50
02104;2;2;2;0;0;0;0;0;0;0;0;0;0;10;;10
02104;2;4;99;0;0;0;0;0;0;0;0;0;0;999999;;30
02107;3;3;2;0;0;0;1;0;0;0;0;0;0;10;;10
02107;3;7;1;0;0;0;1;0;0;0;0;0;0;20;;20
02107;3;9;99;0;0;0;0;0;0;0;0;0;0;100;;100
02110;2;2;1;0;0;0;0;0;0;0;0;0;0;999999;;10
02110;2;3;1;0;0;0;0;0;0;0;1;0;0;17;;17
02114;1;1;2;0;0;1;0;0;0;0;0;0;0;36;;36
02114;1;5;5;0;0;1;0;0;0;0;0;0;0;100;;100
02117;1;3;10;0;0;1;0;0;0;0;1;0;0;105;;105
02117;1;9;5;0;0;1;0;0;0;1;0;0;0;195;;195
02122;4;2;1;0;0;0;0;0;0;0;0;0;0;9;;9
02122;4;5;4;0;0;0;1;0;0;1;0;0;0;20;;20
02122;4;9;6;0;0;0;0;0;0;1;0;0;0;80;;80
02142;3;3;2;0;0;0;0;0;0;0;1;0;0;30;;30
02142;3;7;99;0;0;0;0;0;0;0;0;0;0;999999;;45
02142;3;9;4;0;0;0;0;0;0;1;0;0;0;120;;120
02149;5;5;2;0;0;0;1;0;0;0;0;0;0;15;;15
02149;5;7;99;0;0;0;0;0;0;0;0;0;0;999999;;20
02152;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;40
02159;4;1;1;0;0;0;0;0;0;1;0;0;0;17;;17
02159;4;3;2;0;0;0;0;0;0;1;0;0;0;30;;30
02162;1;3;2;0;0;0;1;0;0;0;0;0;0;999999;;20
02166;1;3;4;0;0;0;1;0;0;0;0;0;0;60;;60
02167;3;3;7;0;0;0;0;0;0;0;1;0;0;40;;40
02167;3;5;2;0;0;0;1;0;0;0;0;0;0;20;;20
02167;3;9;6;0;0;1;0;0;0;0;0;0;0;150;;150
02169;4;3;3;0;0;0;0;0;0;1;0;0;0;50;;50
02169;4;7;1;0;0;0;0;0;0;1;0;0;0;50;;50
02171;2;9;5;0;0;0;0;0;0;1;0;0;0;10;;10
02178;5;7;8;0;0;0;0;0;0;0;0;1;0;20;;20
02186;5;3;1;0;0;1;0;0;0;0;0;0;0;6;;6
02196;5;3;2;0;0;1;0;0;0;0;0;0;0;20;;20
02198;5;9;5;0;0;0;1;0;0;0;0;0;0;20;;20
02199;3;3;2;0;0;0;0;0;0;0;1;0;0;16;;16
02208;6;1;2;0;0;1;1;0;0;0;0;0;0;30;;30
02208;6;3;6;0;0;0;0;0;0;0;1;0;0;120;;120
02208;6;5;1;0;0;1;0;0;0;0;0;0;0;9;;9
02208;6;7;3;0;0;0;0;0;0;0;1;0;0;100;;100
02208;6;9;2;0;0;0;1;0;0;0;0;0;0;6;;6
02213;3;1;2;0;0;0;0;0;0;1;0;0;0;25;;25
02213;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;17
02213;3;9;3;0;0;0;0;0;0;1;0;0;0;250;;250
02218;4;3;5;0;0;0;1;0;0;0;0;0;0;15;;15
02219;5;1;1;0;0;0;0;0;0;1;0;0;0;20;;20
02219;5;3;12;0;0;0;0;0;0;0;0;1;0;12;;12
02233;1;3;1;0;0;0;1;0;0;0;0;0;0;20;;20
02238;3;3;10;0;0;0;0;0;0;1;1;0;0;200;;200
02239;5;3;1;0;0;1;0;0;0;0;0;0;0;8;;8
02244;2;3;3;0;1;0;0;0;0;0;0;0;0;45;;45
02246;6;9;10;0;0;0;1;0;0;1;1;0;0;100;;100
02254;2;3;3;0;0;0;1;0;0;0;0;0;0;25;;25
02257;3;3;3;0;0;0;1;0;0;0;0;0;0;10;;10
02273;1;4;99;0;0;0;0;0;0;0;0;0;0;999999;;4
02274;6;4;99;0;0;0;0;0;0;0;0;0;0;999999;;40
02274;6;5;1;0;0;0;1;0;0;0;0;0;0;5;;5
02274;6;9;10;0;0;0;1;0;0;1;0;0;0;140;;140
02278;1;2;10;0;0;0;0;0;0;0;0;0;0;10;;10
02279;1;3;10;0;0;1;0;0;0;0;0;1;0;18;;18
02279;1;7;4;0;0;0;1;0;0;0;0;0;0;12;;12
02279;1;9;5;0;0;0;0;0;0;0;1;0;0;18;;18
02280;3;1;3;0;0;0;1;0;0;0;0;0;0;30;;30
02292;5;1;3;0;0;0;1;0;0;0;0;0;0;60;;60
02292;5;4;99;0;0;0;0;0;0;0;0;0;0;999999;;150
02292;5;5;5;0;0;1;1;0;0;1;0;0;0;120;;120
02294;5;7;1;0;0;0;1;0;0;0;0;0;0;70;;70
02295;4;3;3;0;0;0;0;0;0;1;0;0;0;60;;60
02299;6;3;10;0;0;0;1;0;0;0;0;0;1;60;;60
02302;1;3;4;0;0;1;0;0;0;0;1;0;0;60;;60
02303;5;3;1;0;0;0;0;0;0;0;0;0;1;18;;18
02305;6;3;4;0;0;0;0;0;0;1;0;0;0;100;;100
02315;5;9;1;0;0;0;0;0;0;0;0;1;0;2;;2
02337;5;2;99;0;0;0;0;0;0;0;0;0;0;999999;;5
02341;3;4;99;0;0;0;0;0;0;0;0;0;0;999999;;30
02343;1;1;1;0;0;0;1;0;0;0;0;0;0;20;;20
02343;1;3;5;0;0;0;0;0;0;1;0;0;0;60;;60
02352;4;7;1;0;0;0;1;0;0;0;0;0;0;29;;29
02352;4;9;2;0;0;0;1;0;0;0;0;0;0;32;;32
02354;4;4;99;0;0;0;0;0;0;0;0;0;0;999999;;25
