IDENT_MEN;VAG;NBVEHIC;MARQUE;CARBU1;CARBU2;CARBU3;CARBU4;CARBU5;Anvoi;EXPVOI1;EXPVOI2;EXPVOI3;EXPVOI4;Provoi;Protrav;Km_Auto;Repar_auto;Fraisvoi;Persvoi;Quivoi;Apvoi;Gravoi;Recvoi;Moisvoi;Lieuvoi;Acqvoi;Crevoi;Empvoi;Apervoi;Mcrevoi;Ancvoi;Repvoi;Privoi;MARQUE_D;NUMVEHIC;FRAISVOI_D;REPAR_AUTO_D;MCREVOI_D;PRIVOI_D;REPVOI_D
09594;3;1;FORD FIESTA;0;1;0;0;0;2009;1;0;1;0;;80;250;0;0;1;2;3;;2009;;;;;;;;;;;FORD FIESTA;1;;;;;
09595;3;1;FORD FOCUS;0;1;0;0;0;2009;0;0;1;0;;;;0;200;1;1;3;;2009;;;;;;;;;;;FORD FOCUS;1;200;;;;
09596;6;1;DUSTER DACIA;1;0;0;0;0;2016;1;0;1;0;;80;150;0;0;1;1;3;;2016;12;2;1;1;19000;0;4095;1;8000;27000;DACIA DUSTER;1;;;4095;27000;8000
09598;2;2;C4 PICASSO;0;1;0;0;0;2012;0;0;1;0;;;;0;0;1;1;3;;2012;;;;;;;;;;;CITROEN PICASSO;1;;;;;
09598;2;2;KANGO;0;1;0;0;0;1998;0;0;1;0;;;;0;0;1;2;3;;2010;;;;;;;;;;;RENAULT KANGOO;2;;;;;
09599;5;1;RENAULT CLIO;1;0;0;0;0;1998;0;0;1;0;;;;933;0;1;1;4;;;;;;;;;;;;;RENAULT CLIO;1;;933;;;
09600;3;5;CITROEN 2 CV;1;0;0;0;0;1961;0;0;1;0;;;;0;0;1;2;4;;;;;;;;;;;;;CITROEN 2CV;1;;;;;
09600;3;5;PEUGEOT 205;0;1;0;0;0;1991;1;0;0;0;;100;100;0;0;1;2;2;1;;;;;;;;;;;;PEUGEOT 205;2;;;;;
09600;3;5;RENAULT ESPACE;0;1;0;0;0;2000;0;0;1;0;;;;0;0;1;2;2;2;;;;;;;;;;;;RENAULT ESPACE;3;;;;;
09600;3;5;RENAULT TRAFIC;1;0;0;0;0;1985;0;0;1;0;;;;0;0;1;2;2;2;;;;;;;;;;;;RENAULT TRAFIC;4;;;;;
09600;3;5;VOLKSWAGEN PASSAT;0;1;0;0;0;2000;1;0;1;0;;14;500;0;0;1;1;3;;2011;;;;;;;;;;;VOLKSWAGEN PASSAT;5;;;;;
09601;2;1;RENAULT SCENIC;1;0;0;0;0;2002;0;0;1;0;;;;0;0;1;1;3;;2011;;;;;;;;;;;RENAULT SCENIC;1;;;;;
09603;1;2;CITROEN PICASSO;0;1;0;0;0;2002;1;0;1;0;;90;571;1257;0;1;1;3;;2005;;;;;;;;;;;CITROEN PICASSO;1;;1257;;;
09603;1;2;PEUGEOT 207;1;0;0;0;0;2011;1;0;1;0;;90;212;0;357;2;;3;;2014;;;;;;;;;;;PEUGEOT 207;2;357;;;;
09605;6;1;RENAULT  MEGANE;0;1;0;0;0;2001;1;0;1;0;;0;45;0;0;1;2;3;;2017;2;2;2;3;;;;5;;2000;RENAULT MEGANE;1;;;;2000;
09606;4;2;KIA CEED;0;1;0;0;0;2009;1;0;1;0;;0;40;0;450;1;2;3;;2009;;;;;;;;;;;KYA - GROUPE;1;450;;;;
09606;4;2;TOYOTA YARIS;0;1;0;0;0;2008;1;0;1;0;;80;120;450;350;1;1;3;;2016;2;;;;;;;;;;TOYOTA YARIS;2;350;450;;;
09607;1;2;PEUGEOT 207;0;1;0;0;0;2010;1;0;1;0;;0;150;0;0;1;1;3;;2010;;;;;;;;;;;PEUGEOT 207;1;;;;;
09607;1;2;PEUGEOT 307 SW;0;1;0;0;0;2014;1;0;1;0;;0;0;0;0;1;2;3;;2014;;;;;;;;;;;PEUGEOT 307;2;;;;;
09609;2;1;NISSAN NAVARA;1;0;0;0;0;2008;0;1;1;0;0;;;0;999999;3;;3;;2010;;;;;;;;;;;NISSAN NAVARA 4X4;1;200;;;;
09611;3;1;PEUGEOT 206;0;1;0;0;0;2009;1;0;0;0;;100;240;0;142;1;2;3;;2009;;;;;;;;;;;PEUGEOT 206;1;142;;;;
09614;4;3;FORD FOCUS;0;1;0;0;0;2002;1;0;1;0;;80;500;280;0;1;1;4;;;;;;;;;;;;;FORD FOCUS;1;;280;;;
09614;4;3;GOLF 4;0;1;0;0;0;1998;0;0;1;0;;;;0;0;1;3;3;;2014;;;;;;;;;;;VOLKSWAGEN GOLF;2;;;;;
09614;4;3;PEUGEOTPARTENAIRE;0;1;0;0;0;2002;1;1;0;0;100;20;120;0;0;1;2;4;;;;;;;;;;;;;PEUGEOT PARTNER;3;;;;;
09615;6;1;HYUNDAI 20;1;0;0;0;0;2017;1;0;1;0;;55;200;0;0;1;1;3;;2017;4;2;1;1;10500;2800;702;2;8000;13300;HYUNDAI;1;;;702;13300;8000
09616;4;1;NISSAN;1;0;0;0;0;2014;0;0;1;0;;;;0;280;1;1;3;;2014;;;;;;;;;;;NISSAN - NON SPECIFIE;1;280;;;;
09617;5;1;CITROEN;0;1;0;0;0;2015;0;0;1;0;;;;0;0;1;1;3;;2015;;;;;;;;;;;CITROEN - NON SPECIFIE;1;;;;;
09618;5;1;RENAULT;1;0;0;0;0;2016;1;0;1;0;;70;100;700;0;1;1;3;;2016;;;;;;;;;;;RENAULT - NON SPECIFIE;1;;700;;;
09619;2;1;VW POLO;0;1;0;0;0;2014;1;0;0;0;;80;99999;999999;200;1;2;3;;2015;1;;;;;;;;;;VOLKSWAGEN POLO;1;200;250;;;
09620;5;1;CITROEN C4;0;1;0;0;0;2010;0;0;0;1;;;;0;0;1;2;3;;2013;;;;;;;;;;;CITROEN C4;1;;;;;
09621;4;2;FORD KA;1;0;0;0;0;1996;1;0;0;0;;100;30;0;0;1;2;3;;2012;;;;;;;;;;;FORD KA;1;;;;;
09621;4;2;PEUGEOT 3800;0;1;0;0;0;2011;0;0;1;0;;;;1200;0;1;1;3;;2012;;;;;;;;;;;PEUGEOT 3008;2;;1200;;;
09622;3;1;CITROEN BERLINGO;0;1;0;0;0;2002;1;0;1;0;;80;400;500;600;1;1;3;;2008;;;;;;;;;;;CITROEN BERLINGO;1;600;500;;;
09623;1;3;DACIA LOGAN;0;1;0;0;0;2009;1;0;1;0;;80;200;60;0;1;2;3;;2009;;;;;;;;;;;DACIA LOGAN;1;;60;;;
09623;1;3;PEUGOT 106;1;0;0;0;0;1997;0;0;1;0;;;;0;45;1;3;3;;2001;;;;;;;;;;;PEUGEOT 106;2;45;;;;
09623;1;3;RENAULT KANGOO;0;1;0;0;0;2010;1;0;1;0;;80;140;380;26;1;1;3;;2014;;;;;;;;;;;RENAULT KANGOO;3;26;380;;;
09624;5;1;PEUGEOT 206;1;0;0;0;0;2002;0;0;1;0;;;;0;110;1;1;3;;2011;;;;;;;;;;;PEUGEOT 206;1;110;;;;
09625;3;1;RENAULT CLIO;1;0;0;0;0;2004;0;0;1;0;;;;0;0;1;1;4;;;;;;;;;;;;;RENAULT CLIO;1;;;;;
09626;2;1;FORD;0;1;0;0;0;2008;1;0;1;0;;50;99999;0;0;1;2;3;;2008;;;;;;;;;;;FORD - NON SPECIFIE;1;;;;;
09627;5;2;HYUNDAI;1;0;0;0;0;2015;0;0;1;0;;;;0;0;1;1;3;;2015;;;;;;;;;;;HYUNDAI - NON SPECIFIE;1;;;;;
09627;5;2;OPEL ASTRA;1;0;0;0;0;2009;1;0;1;0;;80;150;700;80;1;2;3;;2009;;;;;;;;;;;OPEL ASTRA;2;80;700;;;
09628;4;1;PEUGEOT 3008;0;1;0;0;0;2011;1;1;1;0;20;999;220;0;0;1;1;3;;2011;;;;;;;;;;;PEUGEOT 3008;1;;;;;
09631;4;3;PEUGEOT 307;0;1;0;0;0;2004;0;0;1;0;;;;480;0;1;2;3;;2004;;;;;;;;;;;PEUGEOT 307;1;;480;;;
09631;4;3;RENAULT KANGOO;0;1;0;0;0;2000;0;0;1;0;;;;0;0;1;2;3;;2007;;;;;;;;;;;RENAULT KANGOO;2;;;;;
09631;4;3;RENAULT SUPER 5;1;0;0;0;0;1987;1;0;1;0;;20;45;0;0;1;1;3;;2014;;;;;;;;;;;RENAULT SUPER 5;3;;;;;
09632;1;1;RENAULT MEGANE;0;1;0;0;0;2003;0;0;1;0;;;;0;57;1;1;3;;2007;;;;;;;;;;;RENAULT MEGANE;1;57;;;;
09633;2;1;RENAULT;1;0;0;0;0;1996;1;1;1;0;80;80;400;450;0;1;2;3;;2009;;;;;;;;;;;RENAULT - NON SPECIFIE;1;;450;;;
09634;3;1;PEUGEOT 206;1;0;0;0;0;2005;0;0;1;0;;;;600;54;1;1;3;;2005;;;;;;;;;;;PEUGEOT 206;1;54;600;;;
09636;5;1;RENAULT;0;1;0;0;0;2016;0;0;1;0;;;;0;0;1;1;3;;2016;8;2;1;1;5000;12000;1400;1;10000;27000;RENAULT - NON SPECIFIE;1;;;1400;27000;10000
09637;1;2;CITROEN C5;1;0;0;0;0;2005;0;0;1;0;;;;0;0;1;2;3;;2005;;;;;;;;;;;CITROEN C5;1;;;;;
09637;1;2;RENAULT CLIO;1;0;0;0;0;2000;0;0;1;0;;;;0;0;1;1;3;;2000;;;;;;;;;;;RENAULT CLIO;2;;;;;
09638;2;1;206 PLUS PEUGEOT;1;0;0;0;0;2010;1;0;1;0;;60;140;0;0;1;1;3;;2016;2;2;2;3;0;6000;;1;500;6500;PEUGEOT 206;1;;;;6500;500
09641;6;1;TOYOTA 26;0;1;0;0;0;2000;0;0;1;0;;;;602;0;1;1;3;;2000;;;;;;;;;;;TOYOTA;1;;602;;;
09643;4;2;OPEL CORSA;0;1;0;0;0;2013;1;0;1;0;;80;60;0;200;1;1;3;;2013;;;;;;;;;;;OPEL CORSA;1;200;;;;
09643;4;2;OPEL VECTRA;0;1;0;0;0;2000;1;0;0;0;;80;150;0;100;1;2;3;;2004;;;;;;;;;;;OPEL VECTRA;2;100;;;;
09644;5;1;PEUGEOT;0;1;0;0;0;2010;1;0;1;0;;50;80;0;0;1;2;3;;2014;;;;;;;;;;;PEUGEOT - NON SPECIFIE;1;;;;;
09646;6;3;206;0;1;0;0;0;2012;1;0;1;0;;50;120;465;0;1;4;3;;2017;6;3;2;3;0;3400;;4;0;3400;PEUGEOT 206;1;;465;;3400;0
09646;6;3;C4;0;1;0;0;0;2010;1;1;1;0;10;60;350;985;0;1;1;3;;2012;;;;;;;;;;;CITROEN C4;2;;985;;;
09646;6;3;MITSUBISHI L200;0;1;0;0;0;2006;0;0;1;0;;;;500;0;1;1;3;;2006;;;;;;;;;;;MITSUBISHI;3;;500;;;
09647;2;3;FOURGON FIAT DUCATO;0;1;0;0;0;2006;0;0;1;0;;;;0;0;1;1;3;;2016;2;3;2;3;;;;5;;5000;FIAT - UTILITAIRE;1;;;;5000;
09647;2;3;KANGOO;0;1;0;0;0;2006;0;0;1;0;;;;0;0;1;1;3;;2009;;;;;;;;;;;RENAULT KANGOO;2;;;;;
09647;2;3;XANTIA;0;1;0;0;0;1994;1;0;1;0;;999;99999;0;0;1;2;2;2;;;;;;;;;;;;CITROEN XANTIA;3;;;;;
09648;3;1;RENAULT;1;0;0;0;0;1995;0;0;1;0;;;;0;0;1;2;3;;2016;7;2;2;3;0;900;;1;100;1000;RENAULT - NON SPECIFIE;1;;;;1000;100
09651;4;1;LOGAN;0;1;0;0;0;2008;0;0;1;0;;;;650;0;3;;3;;2008;;;;;;;;;;;DACIA LOGAN;1;;650;;;
09652;1;1;OPEL;0;1;0;0;0;2006;0;1;1;0;80;;;0;400;1;1;3;;2006;;;;;;;;;;;OPEL - NON SPECIFIE;1;400;;;;
09653;3;2;C4 PICASSO;0;1;0;0;0;2012;0;0;1;0;;;;768;0;1;1;3;;2012;;;;;;;;;;;CITROEN PICASSO;1;;768;;;
09653;3;2;TWINGO;1;0;0;0;0;2013;0;0;1;0;;;;0;0;1;2;3;;2013;;;;;;;;;;;RENAULT TWINGO;2;;;;;
09654;5;2;OPEL COMBO;0;1;0;0;0;2003;0;0;1;0;;;;0;99;1;2;3;;2007;;;;;;;;;;;OPEL - UTILITAIRE;1;99;;;;
09654;5;2;TOYOTA RAVE 4;0;1;0;0;0;2006;0;0;1;0;;;;0;0;1;1;3;;2009;;;;;;;;;;;TOYOTA RAV13;2;;;;;
09655;4;1;PEUGEOT 206;1;0;0;0;0;2004;1;0;1;0;;90;350;756;0;1;1;3;;2008;;;;;;;;;;;PEUGEOT 206;1;;756;;;
09656;4;2;CLIO;0;1;0;0;0;2001;0;0;1;0;;;;0;0;1;2;3;;2008;;;;;;;;;;;RENAULT CLIO;1;;;;;
09656;4;2;TWINGO;1;0;0;0;0;2007;0;0;1;0;;;;0;0;1;1;3;;2016;11;3;2;3;;;;3;;3200;RENAULT TWINGO;2;;;;3200;
09657;2;2;AUDI;0;1;0;0;0;2004;1;0;1;0;;70;250;0;200;1;2;3;;2015;7;;;;;;;;;;AUDI - NON SPECIFIE;1;200;;;;
09657;2;2;CITROEN C3;1;0;0;0;0;2003;0;0;1;0;;;;0;15;1;1;3;;2012;;;;;;;;;;;CITROEN C3;2;15;;;;
09658;3;2;OPEL ASTRA;0;1;0;0;0;2000;1;0;0;0;;50;200;1400;180;1;2;3;;2000;;;;;;;;;;;OPEL ASTRA;1;180;1400;;;
09658;3;2;TOYOTA YARIS;0;1;0;0;0;2016;0;1;0;0;100;;;0;0;1;1;2;1;;;;;;;;;;;;TOYOTA YARIS;2;;;;;
09659;2;1;RENAULT CLIO;1;0;0;0;0;2010;0;0;1;0;;;;0;0;1;1;3;;2010;;;;;;;;;;;RENAULT CLIO;1;;;;;
09660;3;2;AX;1;0;0;0;0;1985;0;0;1;0;;;;180;0;1;1;3;;2007;;;;;;;;;;;CITROEN AX;1;;180;;;
09660;3;2;MODUS;1;0;0;0;0;2011;0;0;1;0;;;;0;0;1;1;3;;2014;;;;;;;;;;;RENAULT MODUS;2;;;;;
09661;4;1;DACIA;0;1;0;0;0;2014;0;0;1;0;;;;0;0;1;1;3;;2014;;;;;;;;;;;DACIA - NON SPECIFIE;1;;;;;
09663;5;1;RENAULT CAPTURE;0;1;0;0;0;2014;1;0;1;0;;50;280;0;0;1;1;3;;2014;;;;;;;;;;;RENAULT CAPTUR;1;;;;;
09664;2;1;NISSAN NICRA;1;0;0;0;0;2010;0;0;1;0;;;;0;55;1;1;3;;2010;;;;;;;;;;;NISSAN  MICRA;1;55;;;;
09666;2;2;CITROEN BERLINGOT;0;1;0;0;0;2003;1;0;0;0;;10;50;0;0;1;2;3;;9999;;;;;;;;;;;CITROEN BERLINGO;1;;;;;
09666;2;2;FORD CMAX;0;1;0;0;0;2015;1;0;1;0;;50;250;0;0;1;1;3;;2015;4;;;;;;;;;;FORD C-MAX;2;;;;;
09667;1;2;PEUGEOT 2008;0;1;0;0;0;2016;1;1;1;0;50;50;70;0;0;1;2;3;;2016;6;2;2;3;0;5600;;1;13993;19593;PEUGEOT 2008;1;;;;19593;13993
09667;1;2;RENAULT TWINGO;1;0;0;0;0;2006;1;0;1;0;;50;65;0;0;1;1;3;;2006;;;;;;;;;;;RENAULT TWINGO;2;;;;;
09668;5;1;POLO;1;0;0;0;0;2002;1;0;1;0;;50;30;999999;0;1;2;3;;2017;3;2;2;3;;;;5;;3990;VOLKSWAGEN POLO;1;;450;;3990;
09669;3;1;CITROÊN C4;0;1;0;0;0;2012;0;0;1;0;;;;200;0;1;1;3;;2012;;;;;;;;;;;CITROEN C4;1;;200;;;
09671;5;1;AUDI;0;1;0;0;0;2013;0;0;1;0;;;;0;0;3;;3;;2015;;;;;;;;;;;AUDI - NON SPECIFIE;1;;;;;
09672;2;1;RENAULT ESPACE;1;0;0;0;0;2004;0;0;1;0;;;;0;2000;1;1;3;;2004;;;;;;;;;;;RENAULT ESPACE;1;2000;;;;
09673;4;2;FIAT;0;1;0;0;0;2013;0;0;1;0;;;;210;0;1;1;3;;2016;1;;;;;;;;;;FIAT - NON SPECIFIE;1;;210;;;
09673;4;2;PEUGEOT 306;0;1;0;0;0;1994;0;0;1;0;;;;0;50;1;2;3;;1994;;;;;;;;;;;PEUGEOT 306;2;50;;;;
09677;1;1;FORD;1;0;0;0;0;2016;1;0;1;0;;0;60;0;0;1;1;3;;2016;5;2;1;3;0;12000;;1;4000;16000;FORD - NON SPECIFIE;1;;;;16000;4000
09678;6;1;SWIFT;1;0;0;0;0;2006;1;0;1;0;;0;100;0;0;1;1;3;;2011;;;;;;;;;;;SUZUKI SWIFT;1;;;;;
09679;1;1;208;0;1;0;0;0;2014;1;1;1;0;10;70;650;0;0;1;1;2;1;;;;;;;;;;;;PEUGEOT 208;1;;;;;
09680;1;1;PEUGEOT 1007;0;1;0;0;0;2007;0;0;1;0;;;;410;0;1;1;4;;;;;;;;;;;;;PEUGEOT 1007;1;;410;;;
09683;5;1;RENAULT MEGANE 3;0;1;0;0;0;2012;1;1;1;0;0;100;600;0;0;1;1;3;;2012;;;;;;;;;;;RENAULT MASTER;1;;;;;
09684;1;2;FORD FIESTA;1;0;0;0;0;2000;1;0;1;0;;100;600;0;467;1;1;3;;2006;;;;;;;;;;;FORD FIESTA;1;467;;;;
09684;1;2;FORD GALAXY;0;1;0;0;0;2012;1;0;1;0;;20;350;0;1075;1;1;3;;2015;1;;;;;;;;;;FORD GALAXY;2;1075;;;;
09685;4;3;BMW Z3;1;0;0;0;0;1998;1;0;0;0;;100;350;0;0;1;1;3;;2001;;;;;;;;;;;BMW - GROUPE;1;;;;;
09685;4;3;NISSAN PRIMASTER;0;1;0;0;0;2006;0;0;1;0;;;;0;0;1;1;3;;2008;;;;;;;;;;;NISSAN;2;;;;;
09685;4;3;VOLSWAGEN GOLF;0;1;0;0;0;2007;1;0;1;0;;0;235;0;0;1;2;3;;2012;;;;;;;;;;;VOLKSWAGEN GOLF;3;;;;;
09686;4;2;RENAULT CAPTURE;1;0;0;0;0;2013;0;0;1;0;;;;0;140;1;1;3;;2013;;;;;;;;;;;RENAULT CAPTUR;1;140;;;;
09686;4;2;RENAULT TWINGO;1;0;0;0;0;2009;0;0;1;0;;;;0;80;1;2;3;;2009;;;;;;;;;;;RENAULT TWINGO;2;80;;;;
09687;4;2;OPEL CORSA;1;0;0;0;0;2009;1;0;1;0;;0;150;0;0;1;1;4;;;;;;;;;;;;;OPEL CORSA;1;;;;;
09687;4;2;SEAT ALTEA;0;1;0;0;0;2011;1;0;1;0;;50;300;0;0;1;1;3;;2011;;;;;;;;;;;SEAT ALTEA;2;;;;;
09688;2;1;XSARA PICASSO;0;1;0;0;0;2000;1;0;1;0;;80;500;400;20;1;1;3;;2002;;;;;;;;;;;CITROEN XSARA;1;20;400;;;
09689;4;1;PEUGEOT 407;0;1;0;0;0;2004;0;0;1;0;;;;0;0;1;1;3;;2005;;;;;;;;;;;PEUGEOT 407;1;;;;;
09690;5;2;BMW;0;1;0;0;0;2000;1;0;1;0;;90;120;3400;620;1;1;3;;2014;;;;;;;;;;;BMW - NON SPECIFIE;1;620;3400;;;
09690;5;2;CITROEN;0;1;0;0;0;2002;1;0;1;0;;50;70;1000;0;1;2;3;;2012;;;;;;;;;;;CITROEN - NON SPECIFIE;2;;1000;;;
09691;4;2;MINI COOPER;1;0;0;0;0;2008;1;0;1;0;;90;100;0;0;1;1;3;;2017;3;2;2;3;0;0;;1;14000;14000;MINI COOPER;1;;;;14000;14000
09691;4;2;PEUGEOT PARTNER;1;0;0;0;0;1999;0;0;1;0;;;;0;0;1;2;3;;2015;;;;;;;;;;;PEUGEOT PARTNER;2;;;;;
09692;3;2;RENAUT KANGOO;0;1;0;0;0;2012;0;1;1;0;70;;;0;276;1;2;3;;2012;;;;;;;;;;;RENAULT KANGOO;1;276;;;;
09692;3;2;RENAUT SCENIC;0;1;0;0;0;2008;0;0;1;0;;;;300;670;1;1;3;;2013;;;;;;;;;;;RENAULT SCENIC;2;670;300;;;
09693;5;3;DISCOOVER;0;1;0;0;0;2002;0;0;0;1;;;;0;250;3;;3;;2002;;;;;;;;;;;LAND ROVER RANGE ROVER 4X4;1;250;;;;
09693;5;3;L200;0;1;0;0;0;2017;0;0;1;0;;;;0;0;1;1;3;;2017;1;2;2;1;31000;0;1750;3;0;31000;MITSUBISHI;2;;;1750;31000;0
09693;5;3;TOURAN;0;1;0;0;0;2011;1;1;1;0;0;0;20;0;0;1;1;3;;2011;;;;;;;;;;;VOLKSWAGEN TOURAN;3;;;;;
09695;1;3;FIAT PANDA;1;0;0;0;0;2009;1;0;1;0;;0;60;0;15;1;1;3;;2009;;;;;;;;;;;FIAT PANDA;1;15;;;;
09695;1;3;RENAULT CLIO;1;0;0;0;0;1991;1;0;1;0;;80;250;0;222;1;3;3;;2014;;;;;;;;;;;RENAULT CLIO;2;222;;;;
09695;1;3;RENAULT KANGOO;0;1;0;0;0;1999;1;0;1;0;;80;240;180;0;1;2;3;;2006;;;;;;;;;;;RENAULT KANGOO;3;;180;;;
09696;6;2;BMW SERIE 3;0;1;0;0;0;2011;1;1;1;0;0;80;220;0;300;1;1;3;;2016;12;3;2;3;0;12500;;2;200;12500;BMW SERIE 3;1;300;;;12500;200
09696;6;2;CITROEN C4;0;1;0;0;0;2013;1;0;1;0;;90;280;500;289;1;2;3;;2015;;;;;;;;;;;CITROEN C4;2;289;500;;;
09697;3;1;MERCEDES CLASSE A;0;1;0;0;0;2000;0;0;1;0;;;;0;0;1;1;3;;2004;;;;;;;;;;;MERCEDES CLASSE A;1;;;;;
09698;5;1;DAITSHU DE TERIOS;0;1;0;0;0;2013;0;0;1;0;;;;999999;999999;3;;4;;;;;;;;;;;;;DAIHATSU;1;250;1029;;;
09699;1;1;RENAULT SCENIC;0;1;0;0;0;2003;0;0;1;0;;;;0;600;1;1;3;;2006;;;;;;;;;;;RENAULT SCENIC;1;600;;;;
09702;4;1;PASSAT;0;1;0;0;0;2005;1;0;1;0;;78;276;204;0;1;1;3;;2014;;;;;;;;;;;VOLKSWAGEN PASSAT;1;;204;;;
09703;3;1;MERCEDES CLASSE B;0;1;0;0;0;2012;1;0;1;0;;80;20;320;696;1;1;3;;2012;;;;;;;;;;;MERCEDES CLASSE B;1;696;320;;;
09704;1;1;NISSAN;1;0;0;0;0;2000;0;0;1;0;;;;2500;200;1;1;3;;2014;;;;;;;;;;;NISSAN - NON SPECIFIE;1;200;2500;;;
09705;6;1;RENAULT TWINGO;1;0;0;0;0;1999;0;0;1;0;;;;0;0;1;2;3;;2002;;;;;;;;;;;RENAULT TWINGO;1;;;;;
09706;4;1;OPEL CORSA;1;0;0;0;0;2005;0;0;1;0;;;;460;0;1;1;3;;2005;;;;;;;;;;;OPEL CORSA;1;;460;;;
09707;2;1;RENAULT;1;0;0;0;0;2006;1;1;1;0;80;50;100;0;0;1;1;3;;2006;;;;;;;;;;;RENAULT - NON SPECIFIE;1;;;;;
09708;4;1;CLIO;1;0;0;0;0;2001;0;0;1;0;;;;0;0;1;1;3;;2002;;;;;;;;;;;RENAULT CLIO;1;;;;;
09709;4;2;CORSA;0;1;0;0;0;2014;1;0;1;0;;70;296;0;0;1;1;3;;2015;;;;;;;;;;;OPEL CORSA;1;;;;;
09709;4;2;GOLF 4;0;1;0;0;0;1999;1;0;1;0;;80;480;0;0;1;2;3;;2011;;;;;;;;;;;VOLKSWAGEN GOLF;2;;;;;
09710;5;1;FIAT UNO;1;0;0;0;0;1995;0;0;1;0;;;;0;100;1;1;3;;2007;;;;;;;;;;;FIAT UNO;1;100;;;;
09711;5;1;BERLINGO;0;1;0;0;0;2011;0;0;1;0;;;;0;0;1;2;3;;2011;;;;;;;;;;;CITROEN BERLINGO;1;;;;;
09712;3;1;C4;1;0;0;0;0;2005;1;0;1;0;;999;99999;0;0;1;1;3;;2016;10;2;2;1;2000;2400;2000;2;0;4400;CITROEN C4;1;;;2000;4400;0
09713;5;4;HONDA;1;0;0;0;0;2002;0;0;1;0;;;;0;90;1;2;4;;;;;;;;;;;;;HONDA - NON SPECIFIE;1;90;;;;
09713;5;4;MERCEDES;1;0;0;0;0;1988;0;0;1;0;;;;330;0;1;2;3;;2014;;;;;;;;;;;MERCEDES - NON SPECIFIE;2;;330;;;
09713;5;4;NISSAN ALMERA;1;0;0;0;0;2002;1;0;1;0;;50;50;0;0;1;1;3;;2005;;;;;;;;;;;NISSAN ALMERA;3;;;;;
09713;5;4;SEAT INCAS;0;1;0;0;0;2002;0;0;1;0;;;;200;0;1;2;3;;2002;;;;;;;;;;;SEAT;4;;200;;;
09714;6;2;NISSAN;0;1;0;0;0;2012;1;0;1;0;;100;300;1000;230;1;2;3;;2013;;;;;;;;;;;NISSAN - NON SPECIFIE;1;230;1000;;;
09714;6;2;TOYOTA YARIS;0;1;0;0;0;2008;1;0;1;0;;0;200;300;60;1;1;3;;2011;;;;;;;;;;;TOYOTA YARIS;2;60;300;;;
09715;3;3;206 PEUGEOT;0;1;0;0;0;2014;1;0;0;0;;100;80;0;220;1;2;3;;2014;;;;;;;;;;;PEUGEOT 206;1;220;;;;
09715;3;3;RENAULT CLIO SPORT;1;0;0;0;0;2007;0;0;1;0;;;;0;999999;1;2;3;;2012;;;;;;;;;;;RENAULT CLIO;2;400;;;;
09715;3;3;SKODA FABIA;1;0;0;0;0;2015;0;1;1;0;40;;;0;400;1;1;3;;2015;;;;;;;;;;;SKODA FABIA;3;400;;;;
09716;3;1;MEGANE 3 COUPE;0;1;0;0;0;2010;1;1;1;0;60;60;500;0;0;1;1;3;;2013;;;;;;;;;;;RENAULT MEGANE;1;;;;;
09717;3;2;COROLA VERSO;0;1;0;0;0;2014;1;0;1;0;;95;300;302;0;1;2;3;;2014;;;;;;;;;;;TOYOTA COROLLA;1;;302;;;
09717;3;2;YUNDI;0;1;0;0;0;2010;1;1;1;0;999;999;15;443;0;1;1;3;;2010;;;;;;;;;;;HYUNDAI - NON SPECIFIE;2;;443;;;
09718;2;2;PEUGEOT 207;0;1;0;0;0;2010;0;0;1;0;;;;0;0;1;2;3;;2010;;;;;;;;;;;PEUGEOT 207;1;;;;;
09718;2;2;PEUGEOT 306;0;1;0;0;0;1997;0;0;1;0;;;;200;0;1;1;3;;2001;;;;;;;;;;;PEUGEOT 306;2;;200;;;
09720;1;2;KIA;1;0;0;0;0;2013;0;0;1;0;;;;0;0;1;2;3;;2013;;;;;;;;;;;KYA - NON SPECIFIE;1;;;;;
09720;1;2;OPEL CORSA;1;0;0;0;0;1984;0;0;1;0;;;;0;0;1;1;3;;1984;;;;;;;;;;;OPEL CORSA;2;;;;;
09721;2;2;PEUGEOT 407;0;1;0;0;0;2007;1;0;1;0;;60;250;0;178;3;;3;;2011;;;;;;;;;;;PEUGEOT 407;1;178;;;;
09721;2;2;RENAULT TWINGO;1;0;0;0;0;1995;0;0;0;1;;;;0;0;3;;3;;2007;;;;;;;;;;;RENAULT TWINGO;2;;;;;
09722;4;1;CITROEN;0;1;0;0;0;2013;0;0;1;0;;;;0;0;1;1;3;;2017;4;3;2;1;7000;6000;0;2;8000;21000;CITROEN - NON SPECIFIE;1;;;;21000;8000
09723;4;1;PEUGEOT 308;0;1;0;0;0;2015;1;1;1;0;50;5;600;420;100;1;2;3;;2015;;;;;;;;;;;PEUGEOT 308;1;100;420;;;
09724;2;4;AUDI 100;0;1;0;0;0;1996;0;0;0;1;;;;0;0;3;;3;;2004;;;;;;;;;;;AUDI;1;;;;;
09724;2;4;AUDI 6 3LTRE;0;1;0;0;0;2004;0;0;1;0;;;;0;249;1;2;3;;2006;;;;;;;;;;;AUDI A6;2;249;;;;
09724;2;4;RENAULT CENIC;0;1;0;0;0;2006;1;0;1;0;;100;99999;0;70;1;3;3;;2015;9;;;;;;;;;;RENAULT SCENIC;3;70;;;;
