IDENT_MEN;numgarage;Nbgar;STATUGAR;ANACQGAR;PRIXGAR;NATGAR1;NATGAR2;NATGAR3;NATGAR4;NATGAR5;NATGAR6;NATGAR7;NATGAR8;NATGAR9;Mloyg;Mremg;Mtaxg;Massg;Mcharg;vag;MASSG_D;MCHARG_D;MLOYG_D;MREMG_D;MTAXG_D;PRIXGAR_D
09186;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09193;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09194;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09195;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09197;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09202;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09205;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09208;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09213;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09214;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09217;1;1;2;;;1;0;0;0;0;0;0;0;0;999999;;;;;2;;;960;;;
09219;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09220;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09223;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09224;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09225;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09227;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09230;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09231;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09233;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09234;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09236;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09238;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09239;1;1;2;;;1;0;0;0;0;0;0;0;0;1320;;;;;2;;;1320;;;
09240;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09242;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09244;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09245;1;1;1;1;99999999;0;0;1;0;0;0;0;0;0;;;171;;;3;;;;;171;1
09250;1;1;2;;;1;0;0;0;0;0;0;0;0;276;;;;;5;;;276;;;
09256;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09257;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09260;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09261;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09263;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09266;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09271;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09273;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09275;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09277;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09278;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09280;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09281;1;1;2;;;1;0;0;0;0;0;0;0;0;540;;;;;1;;;540;;;
09282;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09283;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09283;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09293;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09295;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09295;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09296;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09297;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09304;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09308;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09309;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09311;1;1;2;;;1;0;0;0;0;0;0;0;0;540;;;;;6;;;540;;;
09313;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09314;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09316;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09316;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09318;1;1;2;;;1;0;0;0;0;0;0;0;0;576;;;;;1;;;576;;;
09320;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09322;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09326;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09327;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09328;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09329;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09330;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09330;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09331;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09334;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09339;1;1;2;;;0;0;0;0;0;0;1;0;0;;;;;0;4;;;;;;
09340;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09344;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09345;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09345;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09347;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09353;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09354;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09358;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09359;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09360;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09363;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09365;1;1;2;;;1;0;0;0;0;0;0;0;0;552;;;;;5;;;552;;;
09368;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09369;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09375;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09376;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09377;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09382;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09387;1;2;1;2;;0;1;1;1;1;1;1;0;0;;999999;999999;999999;999999;5;400;10;;2232;60;
09387;2;2;1;2;;0;1;1;1;1;1;1;0;0;;999999;999999;999999;999999;5;400;10;;2688;410;
09388;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09391;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09392;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09395;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09398;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09399;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09400;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09408;1;1;1;2;;0;0;0;0;0;0;0;1;0;;;;;1460;1;;1460;;;;
09412;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09414;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09417;1;1;2;;;1;0;0;0;0;0;0;0;0;1147;;;;;6;;;1147;;;
09418;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09420;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09422;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09423;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09423;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09424;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09425;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09426;1;1;1;2;;0;0;0;0;0;0;0;1;0;;;;;148;2;;148;;;;
09427;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09430;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09431;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09431;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09434;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09435;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09439;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09440;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09445;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09446;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09453;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09453;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09454;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09455;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09458;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09459;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09461;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09462;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09466;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09467;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09469;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09476;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09477;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09480;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09481;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09483;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09484;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09485;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09487;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09492;1;1;2;;;0;0;0;1;0;0;0;0;0;;;;379;;6;379;;;;;
09493;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09493;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09495;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09502;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09503;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09505;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09507;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09510;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09511;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09512;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09513;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09513;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09515;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09517;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09521;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09522;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09523;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09524;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09526;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09527;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09528;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09529;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09530;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09535;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09537;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09539;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09540;1;1;2;;;0;0;0;0;0;1;0;0;0;;;;;999999;2;;120;;;;
09541;1;1;2;;;1;0;0;0;0;0;0;0;0;520;;;;;6;;;520;;;
09543;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09543;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09544;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09547;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09549;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09550;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09551;1;1;2;;;1;0;0;0;0;0;0;0;0;756;;;;;2;;;756;;;
09552;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09557;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09558;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09561;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09563;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09564;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09571;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09574;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09574;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09575;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09576;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09577;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09578;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09580;1;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09580;2;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09580;3;3;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09584;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09591;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09596;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09596;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09599;1;1;2;;;1;0;0;0;0;0;0;0;0;312;;;;;5;;;312;;;
09600;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09601;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09602;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09604;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09606;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09607;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09608;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09611;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09613;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09615;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09616;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09616;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09617;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09621;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09622;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09623;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09624;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09627;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09629;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09631;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09631;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09632;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09636;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09637;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09638;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09641;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09643;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09646;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09648;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09653;1;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09653;2;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09653;3;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09653;4;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09653;5;5;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09654;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09654;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09655;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09656;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09657;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09659;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09660;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09661;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09663;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09664;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09666;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09666;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09666;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09667;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09667;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09668;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09669;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09671;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09672;1;1;2;;;1;0;0;0;0;0;0;0;0;1500;;;;;2;;;1500;;;
09673;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09677;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09679;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09680;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09683;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09683;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09684;1;2;1;2;;0;0;1;0;0;0;1;0;0;;;73;;100;1;;100;;;73;
09684;2;2;2;;;1;0;0;0;0;0;0;0;0;960;;;;;1;;;960;;;
09685;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09686;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09687;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09688;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09689;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09691;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09692;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09695;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09697;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09699;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09705;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09709;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09711;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09713;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09714;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09715;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09715;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09716;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09717;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09718;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09721;1;1;2;;;1;0;0;0;0;0;0;0;0;655;;;;;2;;;655;;;
09722;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09723;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09724;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09729;1;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09729;2;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09729;3;3;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09730;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09732;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09733;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09735;1;1;2;;;1;0;0;0;0;0;0;0;0;10;;;;;4;;;10;;;
09736;1;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09736;2;2;2;;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09739;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09741;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09745;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09749;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09759;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09761;1;1;2;;;1;0;0;0;0;0;0;0;0;49;;;;;4;;;49;;;
09762;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09766;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09768;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09768;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09770;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09772;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;3;;;;;;
09773;1;2;1;2;;0;0;1;0;0;0;0;0;0;;;28;;;3;;;;;28;
09773;2;2;1;2;;0;0;1;0;0;0;0;0;0;;;28;;;3;;;;;28;
09774;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09776;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09779;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09780;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09781;1;1;1;2;;0;0;0;0;0;0;0;1;0;;;;;0;4;;;;;;
09785;1;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09785;2;2;1;2;;0;0;0;0;0;0;0;0;1;;;;;;2;;;;;;
09787;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09788;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09789;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09795;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09796;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;6;;;;;;
09799;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;5;;;;;;
09800;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09801;1;1;2;;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
09802;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09804;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;4;;;;;;
09805;1;1;1;2;;0;0;0;0;0;0;0;0;1;;;;;;1;;;;;;
