IDENT_MEN;VAG;NBVAC;NUMSEJ;Paysej;SITUSJ1;SITUSJ2;SITUSJ3;SITUSJ4;SITUSJ5;Motifsej;QUISEJ01;QUISEJ02;QUISEJ03;QUISEJ04;QUISEJ05;QUISEJ06;QUISEJ07;QUISEJ08;QUISEJ09;QUISEJ10;QUISEJ11;QUISEJ12;QUISEJ13;QUISEJ14;QUISEJ15;QUISEJ16;QUISEJ17;QUISEJ18;QUISEJ19;QUISEJ20;Dursej;Forfait;TYPFORF1;TYPFORF2;TYPFORF3;TYPFORF4;TYPFORF5;TYPFORF6;TYPFORF7;TYPFORF8;Preforf;Mforfait;Trforf;Trans;Mtrans;Trtrans;Heber;Mheber;Trheber;Repas;Mrepas;Trrepas;Alimdo;Malimdo;Tralimdo;Lois;Mlois;Trlois;Aut;Natsej;Maut;Traut;TRSEJOUR;MALIMDO_D;MAUT_D;MFORFAIT_D;MHEBER_D;MLOIS_D;MREPAS_D;MTRANS_D;TRSEJOUR_D
00962;6;5;1;3;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;150;;2;;;1;150;;1;60;;1;30;;2;;;;;60;;;;30;150;150;
00962;6;5;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1620
00962;6;5;3;3;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;300
00962;6;5;4;1;0;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;350
00962;6;5;5;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;300
00963;2;1;1;3;0;0;0;1;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;2;0;0;0;0;0;0;0;0;;;;1;350;;2;;;2;;;2;;;2;;;1;MEDICAMENTS;50;;;;50;;;;;350;
00964;1;1;1;3;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;1;0;0;0;0;0;;3700;;1;3700;;2;;;1;500;;2;;;2;;;2;;;;;;;3700;;;500;3700;
00968;6;3;1;3;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;900;;2;;;1;400;;1;100;;2;;;1;PRODUITS DU TERROIR;50;;;100;50;;;;400;900;
00968;6;3;2;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;760
00968;6;3;3;3;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;460
00969;5;2;1;1;0;1;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;180;;1;600;;1;180;;1;200;;1;541;;1;CARTES POSTALES ET PRODUITS DU TERROIR;120;;;200;120;;600;541;180;180;
00969;5;2;2;3;1;0;0;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;2200
00970;3;1;1;2;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;0;0;0;0;;;;1;157;;2;;;2;;;1;300;;2;;;2;;;;;300;;;;;;157;
00971;2;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;200;;1;600;;1;350;;1;200;;1;300;;1;SOUVENIRS;150;;;200;150;;600;300;350;200;
00971;2;2;2;1;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;390
00973;6;2;1;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;250;;1;280;;1;150;;1;70;;1;40;;2;;;;;70;;;280;40;150;250;
00973;6;2;2;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;11;;;;;;;;3930
00977;5;3;1;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;;;;1;220;;2;;;1;60;;1;180;;2;;;2;;;;;180;;;;;60;220;
00977;5;3;2;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;300
00977;5;3;3;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1520
00980;3;1;1;2;0;0;0;1;0;5;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;1;1;0;0;0;0;;1880;;1;100;;2;;;2;;;2;;;2;;;1;LOCATION  DE VEHICULE;100;;;;100;1880;;;;100;
00981;1;5;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;0;1;0;1;1;0;0;;729;;1;318;;2;;;1;100;;2;;;2;;;1;CARTES POSTALES ET TIMBRES;219;;;;219;729;;;100;318;
00981;1;5;2;3;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;183
00981;1;5;3;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;180
00981;1;5;4;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;242
00981;1;5;5;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;180
00983;2;4;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;200;;1;170;;2;;;1;100;;1;50;;1;SOUVENIRS;50;;;100;50;;170;50;;200;
00983;2;4;2;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;136
00983;2;4;3;1;1;0;0;1;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1200
00983;2;4;4;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;138
00984;1;1;1;3;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;1;0;1;1;0;1;0;0;;2200;;1;80;;2;;;2;;;2;;;1;200;;1;CADEAUX;50;;;;50;2200;;200;;80;
00986;2;1;1;1;1;0;0;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;300;;1;300;;1;200;;2;;;1;200;;1;PORTE CLE;20;;;;20;;300;200;200;300;
00993;1;1;1;3;1;0;1;0;0;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;1;0;1;0;1;0;0;0;;999999;9;2;;;2;;;1;999999;5;2;;;1;999999;3;2;;;;;;;9290;;220;530;;
00994;5;1;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;550;;2;;;1;40;;1;40;;2;;;2;;;;;40;;;;;40;550;
00997;2;2;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;1;0;;940;;1;10;;2;;;2;;;2;;;2;;;1;SOUVENIRS/ CARTES POSTALES/LIVRE;200;;;;200;940;;;;10;
00997;2;2;2;1;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;200
00998;6;6;1;3;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;;;;1;3500;;1;700;;1;300;;1;200;;1;100;;1;CHAPEAU;42;;;200;42;;700;100;300;3500;
00998;6;6;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;350
00998;6;6;3;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;345
00998;6;6;4;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;340
00998;6;6;5;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;345
01001;5;1;1;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;110;;1;180;;1;100;;1;20;;1;10;;2;;;;;20;;;180;10;100;110;
01002;4;1;1;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;;;;9;;;9;;;9;;;2;;;9;;;2;;;;;;;;;;;;
01003;6;5;1;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;300;;2;;;1;100;;1;150;;1;32;;2;;;;;150;;;;32;100;300;
01003;6;5;2;3;0;0;1;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1000
01003;6;5;3;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;705
01003;6;5;4;1;0;1;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;705
01003;6;5;5;3;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;430
01005;3;1;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;200;;1;300;;1;150;;1;400;;2;;;1;CADEAUX;100;;;400;100;;300;;150;200;
01007;4;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;0;1;0;1;0;0;0;;1200;;1;80;;2;;;2;;;2;;;1;5;;1;CARTES POSTALES SOUVENIRS;40;;;;40;1200;;5;;80;
01008;2;2;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;600;;1;400;;1;150;;1;150;;2;;;1;PRODUITS DU TERROIR;50;;;150;50;;400;;150;600;
01008;2;2;2;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;445
01009;1;4;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;;;;1;61;;2;;;1;999999;1;1;999999;2;1;999999;1;2;;;;;100;;;;50;30;61;
01009;1;4;2;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;150
01009;1;4;3;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;194
01009;1;4;4;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;260
01012;3;1;1;3;0;0;1;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;80;;2;;;1;100;;2;;;2;;;1;CARTES POSTALES;10;;;;10;;;;100;80;
01013;3;2;1;1;1;0;0;0;0;2;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;250;;2;;;1;150;;1;100;;2;;;1;PRODUITS DU TERROIR;50;;;100;50;;;;150;250;
01013;3;2;2;1;1;0;0;0;0;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
01014;6;1;1;3;1;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0;1;0;0;0;0;;2000;;2;;;2;;;2;;;2;;;1;300;;2;;;;;;;2000;;300;;;
01016;1;3;1;1;0;0;0;1;0;5;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;50;;2;;;1;50;;1;150;;1;80;;2;;;;;150;;;;80;50;50;
01016;1;3;2;1;0;0;0;1;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;80
01016;1;3;3;1;0;0;0;1;0;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;40
01018;1;4;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;0;0;0;0;;;;1;600;;1;550;;1;200;;1;200;;1;50;;1;SOUVENIRS;100;;;200;100;;550;50;200;600;
01018;1;4;2;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;700
01018;1;4;3;1;0;0;1;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;270
01018;1;4;4;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;6;;;;;;;;350
01020;1;3;1;3;1;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;1300;;1;200;;1;250;;2;;;1;200;;2;;;;;;;;200;200;250;1300;
01020;1;3;2;3;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;140
01020;1;3;3;1;0;1;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;90
01024;5;1;1;1;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;0;1;0;1;0;0;0;;1200;;1;275;;2;;;1;64;;1;100;;1;20;;2;;;;;100;;1200;;20;64;275;
01026;3;1;1;3;1;1;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;1000;;1;200;;1;200;;2;;;1;300;;1;CADEAUX;200;;;;200;;200;300;200;1000;
01031;1;2;1;3;0;0;0;0;1;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;0;1;1;1;0;1;0;0;;3000;;1;5000;;1;600;;1;500;;2;;;2;;;1;VETEMENTS ET SOUVENIRS;500;;;;500;3000;600;;500;5000;
01031;1;2;2;3;1;0;0;0;0;5;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1900
01032;6;3;1;1;0;1;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;190;;2;;;1;140;;1;100;;2;;;1;CARTES POSTALES;7;;;100;7;;;;140;190;
01032;6;3;2;1;0;1;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;780
01032;6;3;3;1;0;0;1;0;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;5;;;;;;;;290
01034;6;1;1;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;0;0;0;0;0;0;0;0;;;;1;999999;2;1;300;;1;65;;2;;;2;;;2;;;;;;;;300;;65;150;
01035;4;9;1;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;30;;2;;;2;;;2;;;2;;;2;;;;;;;;;;;30;
01035;4;9;2;1;0;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1095
01035;4;9;3;3;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;590
01035;4;9;4;3;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;590
01035;4;9;5;3;1;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1600
01037;5;3;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;0;0;0;0;0;0;0;;;;1;560;;1;700;;1;75;;1;150;;2;;;1;CADEAUX;200;;;150;200;;700;;75;560;
01037;5;3;2;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1010
01037;5;3;3;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1010
01040;1;1;1;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;;;;1;725;;2;;;2;;;1;200;;2;;;1;CADEAUX;400;;;200;400;;;;;725;
01041;6;1;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;0;0;0;0;0;0;0;;;;1;50;;1;150;;1;60;;1;150;;1;40;;1;MUGS CARTES POSTALES;30;;;150;30;;150;40;60;50;
01042;1;1;1;3;0;0;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;0;0;1;0;0;0;0;0;;250;;2;;;2;;;1;200;;1;300;;1;200;;2;;;;;300;;250;;200;200;;
01044;4;2;1;1;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;2;0;0;0;0;0;0;0;0;;;;1;999999;7;2;;;2;;;9;;;2;;;1;CADEAUX;999999;7;;;410;;;;;820;
01044;4;2;2;3;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;8;;;;;;;;680
01045;5;1;1;1;1;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;;;;1;150;;2;;;1;100;;2;;;2;;;1;SOUVENIRS PRODUITS DE TERROIR;200;;;;200;;;;100;150;
01049;1;4;1;1;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;0;0;0;0;0;0;0;0;;;;1;950;;2;;;1;100;;1;300;;2;;;2;;;;;300;;;;;100;950;
01049;1;4;2;1;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;10;;;;;;;;1707
01049;1;4;3;1;1;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1050
01049;1;4;4;2;1;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;9;;;;;;;;1250
01051;1;2;1;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;392;;1;1973;;1;300;;1;600;;1;200;;1;SOUVENIRS ET CARTES POSTALES;110;;;600;110;;1973;200;300;392;
01051;1;2;2;1;1;0;0;0;0;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
01052;2;1;1;3;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;0;0;0;0;;;;2;;;1;999999;2;1;999999;1;1;999999;3;2;;;2;;;;;250;;;200;;90;;
01054;5;1;1;3;0;0;1;0;0;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;0;0;0;0;;;;1;200;;2;;;1;100;;1;100;;1;50;;2;;;;;100;;;;50;100;200;
01055;6;1;1;1;0;1;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;0;1;0;0;0;0;1;MENAGE DRAPS LINGE;800;;1;65;;2;;;1;100;;2;;;1;70;;1;CARTE POSTALE LIVRE CADEAUX;60;;;;60;800;;70;100;65;
01056;4;5;1;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;80;;2;;;1;50;;1;60;;1;8;;2;;;;;60;;;;8;50;80;
01056;4;5;2;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;170
01056;4;5;3;1;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;4;;;;;;;;190
01056;4;5;4;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;60
01056;4;5;5;1;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;60
01057;2;1;1;1;1;0;0;0;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;1;0;0;0;0;0;;350;;1;90;;2;;;1;100;;1;200;;1;160;;2;;;;;200;;350;;160;100;90;
01058;2;1;1;1;0;0;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;;;;1;100;;2;;;1;60;;2;;;2;;;2;;;;;;;;;;60;100;
01062;4;1;1;1;0;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;;;;1;120;;2;;;1;30;;2;;;1;30;;1;CADEAU;30;;;;30;;;30;30;120;
01063;6;2;1;2;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;1;1;0;0;0;0;0;;1075;;1;999999;2;2;;;1;400;;1;50;;2;;;2;;;;;50;;1075;;;400;120;
01063;6;2;2;2;0;0;0;1;0;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;7;;;;;;;;500
