IDENT_MEN;numbd;BNAT_PROD;BDCOD;NAT_PROD_A;NACHA_PROD;BDNEUF_PROD;BDCRED_PROD;BDLIEU_PROD;BDPRIX_PROD;BDPRIX_PRODRECUP;BDPRIX_PROD_D;BDOFFR_PROD;vag
12682;2;TABLES ET CHAISES DE JARDIN;408;;;1;3;10;150;;150;;4
12683;1;CANAPE;403;;;1;3;3;160;;160;;1
12685;1;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;7;100;;100;;6
12685;2;Console de jeux vidéo de salon ou portable;206;;1;1;3;6;300;;300;;6
12685;3;Micro-ordinateur de bureau;211;;1;1;3;4;600;;600;;6
12685;4;Téléphone portable;215;;1;1;3;7;600;;600;4;6
12685;5;Débroussailleuse, taille haie, broyeuse, tronçonneuse et autres appareils d'entretien du jardin;305;;1;1;3;8;300;;300;;6
12685;6;CANAPE;403;;;1;3;8;1200;;1200;;6
12686;1;Four à micro-ondes;107;;1;1;3;7;60;;60;;2
12686;2;Fer à repasser, centrale à vapeur;119;;1;1;3;4;21;;21;;2
12686;3;Radio, radio-réveil;207;;1;1;3;7;35;;35;;2
12686;4;Débroussailleuse, taille haie, broyeuse, tronçonneuse et autres appareils d'entretien du jardin;305;;1;1;2;7;300;;300;;2
12688;1;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;7;25;;25;;2
12688;2;Téléphone portable;215;;2;1;3;8;100;;100;3;2
12688;3;TABLES BASSES GIGOGNE;404;;;1;3;3;50;;50;;2
12689;1;Tondeuse à gazon;301;;1;1;3;7;280;;280;;2
12690;1;Lave-vaisselle;105;;1;1;1;7;350;;350;;6
12691;1;Téléphone portable;215;;2;1;1;10;300;;300;3;3
12691;2;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;1;1;3;7;140;;140;;3
12692;1;Hotte de cuisine;108;;1;1;3;3;120;;120;;2
12692;2;Climatiseur, déshumidificateur;110;;1;1;3;7;180;;180;;2
12692;3;Micro-ordinateur portable;212;;1;1;3;7;420;;420;;2
12692;4;Disque dur externe;218;;1;1;3;3;88;;88;;2
12693;1;Cuiseur, friteuse, autocuiseur;113;;1;1;3;7;90;;90;;6
12693;2;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;1;1;3;8;400;;400;;6
12693;3;MATELAT;406;;;1;3;8;139;;139;;6
12694;1;Téléphone portable;215;;1;1;3;4;170;;170;3;1
12695;1;Congélateur indépendant;102;;1;1;3;7;999999;0;568;;1
12695;2;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;999999;568;110;;1
12695;3;Cartouche d'imprimante;219;;99;1;3;7;999999;110;539;;1
12695;4;Tondeuse à gazon;301;;1;1;3;8;999999;539;;;1
12696;1;Micro-ordinateur de bureau;211;;1;1;3;4;700;;700;;5
12696;2;Imprimante ou scanner;217;;1;1;3;4;150;;150;;5
12696;3;Disque dur externe;218;;1;1;3;4;100;;100;;5
12696;4;Cartouche d'imprimante;219;;1;1;3;4;50;;50;;5
12696;5;Autre périphérique informatique (clef USB, souris, clavier, enceintes...);221;CLE USB;3;1;3;4;8;;8;;5
12696;6;Appareil photo numérique;231;;1;1;3;8;250;;250;;5
12696;7;Nettoyeur haute pression (ex : karcher );304;;1;2;3;7;60;;60;;5
12696;8;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;3;1;3;7;299;;299;;5
12696;9;Autre appareil de jardinage ou bricolage;307;CRIQUE;1;1;3;7;500;;500;;5
12696;10;MATELAS;406;;;1;3;7;650;;650;;5
12696;11;TABLE ET CHAISES;408;;;2;3;10;100;;100;;5
12697;1;Four à micro-ondes;107;;1;1;3;4;49;;49;;4
12697;2;Autoradio;244;;1;1;3;7;80;;80;;4
12697;3;MATELAS;406;;;1;3;7;336;;336;;4
12698;1;Micro-ordinateur portable;212;;1;1;3;4;1200;;1200;;1
12698;2;Equipement de sport (raquettes, planche à voile, planche de surf, roller, trotinettes...);243;;1;1;3;8;300;;300;;1
12700;1;MATELAS;406;;;1;3;6;190;;190;;3
12700;2;MATELAS;406;;;1;3;6;190;;190;;3
12703;1;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;150;;150;;4
12704;1;CONSOLE;410;;;1;3;7;70;;70;;3
12706;1;Téléphone portable;215;;1;1;3;6;250;;250;2;4
12709;1;Lave-vaisselle;105;;1;1;3;8;1000;;1000;;3
12709;2;TABLE ET CHAISES;401;;;1;3;8;2500;;2500;;3
12710;1;Congélateur indépendant;102;;1;1;3;7;400;;400;;4
12710;2;Tondeuse à gazon;301;;1;1;3;7;130;;130;;4
12710;3;Motoculteur, motobineuse;302;;1;1;3;7;180;;180;;4
12710;4;Pompe, système d'arrosage automatique;303;;1;1;3;7;90;;90;;4
12710;5;LIT MEZZANINE;405;;;1;3;6;220;;220;;4
12710;6;ENSEMBLE DE CUISINE;407;;;1;3;7;320;;320;;4
12710;7;barbecue de jardin;409;;;1;3;6;89;;89;;4
12710;8;RAYONNAGES;411;;;1;3;6;140;;140;;4
12712;1;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;4;30;;30;;5
12713;1;Four à micro-ondes;107;;1;1;3;7;100;;100;;4
12713;2;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;2;1;3;7;35;;35;;4
12713;3;Appareil pour l'alimentation du bébé;118;;1;2;3;10;30;;30;;4
12713;4;LIT MATELAS SOMMIER;406;;;1;3;7;1000;;1000;;4
12715;1;Tablette PC;214;;1;2;3;3;450;;450;;4
12715;2;Téléphone portable;215;;1;1;2;7;350;;350;3;4
12715;3;Lecteur vidéo portable (MP4);234;;1;1;3;7;100;;100;;4
12715;4;TABLE ET CHAISE;401;;;1;3;7;150;;150;;4
12715;5;MEUBLES CUISINE COMPLETE;407;;;2;3;10;300;;300;;4
12720;1;Lave-linge, lave-linge séchant;103;;1;1;1;7;700;;700;;1
12720;2;Téléphone portable;215;;2;1;1;8;150;;150;3;1
12721;1;Lave-linge, lave-linge séchant;103;;1;1;3;7;200;;200;;6
12721;2;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;7;200;;200;;6
12721;3;Micro-ordinateur de bureau;211;;1;1;3;8;500;;500;;6
12721;4;Téléphone portable;215;;1;1;3;8;200;;200;1;6
12722;1;Tablette PC;214;;1;1;3;4;200;;200;;1
12722;2;Téléphone portable;215;;3;1;3;8;100;;100;4;1
12722;3;MEUBLE TV;404;;;1;3;7;100;;100;;1
12722;4;LIT;405;;;1;3;7;50;;50;;1
12722;5;LIT;405;;;1;3;7;50;;50;;1
12722;6;MATELAS;406;;;1;3;7;300;;300;;1
12724;1;Nettoyeur haute pression (ex : karcher );304;;1;1;3;7;350;;350;;1
12725;1;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;4;79;;79;;1
12725;2;Robot, mixeur, hachoir, balance alimentaire, couteau électrique;116;;1;1;3;3;49;;49;;1
12726;1;Téléphone portable;215;;1;2;3;3;300;;300;4;5
12726;2;Pompe, système d'arrosage automatique;303;;1;1;3;7;300;;300;;5
12726;3;MATELAS;406;;;1;3;7;450;;450;;5
12727;1;Téléphone portable;215;;1;1;3;8;150;;150;4;6
12727;2;CHAISES;401;;;1;3;7;300;;300;;6
12729;1;Tablette PC;214;;1;1;3;7;200;;200;;2
12729;2;LIT MATELAS;406;;;1;3;8;500;;500;;2
12731;1;LIT BEBE;405;;;1;3;7;60;;60;;3
12732;1;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;7;150;;150;;1
12732;2;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;7;90;;90;;1
12732;3;Fer à repasser, centrale à vapeur;119;;1;1;3;7;999999;;90;;1
12732;4;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;4;200;;200;;1
12732;5;Téléphone portable;215;;2;1;3;7;70;;70;3;1
12732;6;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;1;1;3;7;400;;400;;1
12733;1;Lave-linge, lave-linge séchant;103;;1;1;3;7;350;;350;;5
12733;2;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;350;;350;;5
12735;1;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;4;17;;17;;1
12735;2;Micro-ordinateur portable;212;;1;1;3;7;1400;;1400;;1
12736;1;Lave-linge, lave-linge séchant;103;;1;1;2;3;400;;400;;6
12736;2;Micro-ordinateur de bureau;211;;1;1;3;3;700;;700;;6
12736;3;Imprimante ou scanner;217;;1;1;3;3;50;;50;;6
12736;4;Cartouche d'imprimante;219;;1;1;3;4;20;;20;;6
12736;5;Ecran;220;;1;1;3;3;100;;100;;6
12736;6;Autre périphérique informatique (clef USB, souris, clavier, enceintes...);221;CLAVIER  ET CLES  USB;5;1;3;3;80;;80;;6
12736;7;MEUBLE  TV;403;;;1;1;3;60;;60;;6
12736;8;TABLE DE JARDIN;404;;;2;3;3;150;;150;;6
12736;9;TABLE DE JARDIN;408;;;2;3;3;150;;150;;6
12737;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;3;529;;529;;6
12737;2;Lave-linge, lave-linge séchant;103;;1;1;3;3;430;;430;;6
12737;3;Téléphone portable;215;;2;1;3;3;270;;270;2;6
12737;4;BUREAU;410;;;1;3;6;240;;240;;6
12738;1;MATELAS;406;;;1;3;7;500;;500;;4
12739;1;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;7;30;;30;;5
12739;2;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;345;;345;;5
12740;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;7;950;;950;;2
12740;2;Lave-vaisselle;105;;1;1;3;8;316;;316;;2
12740;3;Cuisinière, plaque de cuisson, four ou mini four;106;;2;1;3;8;480;;480;;2
12740;4;Four à micro-ondes;107;;1;1;3;8;265;;265;;2
12740;5;Hotte de cuisine;108;;1;1;3;8;196;;196;;2
12740;6;CUISINE EQUIPEE;413;;;1;3;8;4000;;4000;;2
12741;1;Console de jeux vidéo de salon ou portable;206;;1;1;3;4;299;;299;;3
12742;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;6;179;;179;;2
12742;2;Téléphone portable;215;;1;1;3;8;56;;56;3;2
12743;1;Machine à coudre ou à tricoter;111;;1;1;3;3;150;;150;;2
12743;2;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;3;90;;90;;2
12743;3;Chaîne HI-FI complète, mini-chaîne, éléments de chaine HI-FI;205;;3;1;3;3;350;;350;;2
12743;4;Téléphone portable;215;;2;1;3;3;130;;130;4;2
12743;5;Cartouche d'imprimante;219;;1;1;3;3;30;;30;;2
12743;6;Ecran;220;;1;1;3;3;300;;300;;2
12743;7;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;1;1;3;7;80;;80;;2
12744;1;Congélateur indépendant;102;;1;1;3;8;229;;229;;2
12744;2;Cuisinière, gazinière, plaque de cuisson, four ou mini four;106;;1;1;3;8;60;;60;;2
12744;3;Machine à coudre ou à tricoter;111;;1;1;3;0;100;;100;;2
12745;1;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;6;120;;120;;2
12745;2;Fer à repasser, centrale à vapeur;119;;1;1;3;7;130;;130;;2
12747;1;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;349;;349;;3
12748;1;Micro-ordinateur portable;212;;1;1;3;7;700;;700;;4
12748;2;Disque dur externe;218;;1;1;3;7;39;;39;;4
12749;1;Robot, mixeur, hachoir, balance alimentaire, couteau électrique;116;;1;1;3;6;19;;19;;3
12750;1;Téléviseur, combiné télé magnétoscope/DVD;201;;;1;3;8;300;;300;;2
12753;1;Cuisinière, plaque de cuisson, four ou mini four;106;;1;1;3;8;500;;500;;2
12753;2;Téléphone portable;215;;3;1;3;7;800;;800;4;2
12754;1;Téléphone portable;215;;1;1;3;3;70;;70;1;4
12754;2;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;1;1;3;5;40;;40;;4
12755;1;Four à micro-ondes;107;;1;1;3;7;250;;250;;3
12756;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;7;500;;500;;5
12757;1;2 CHEVETS;405;;;1;3;7;98;;98;;4
12757;2;MATELAS SOMMIER;406;;;1;3;3;1400;;1400;;4
12758;1;Climatiseur, déshumidificateur;110;;1;1;3;10;75;;75;;6
12759;1;Congélateur indépendant;102;;1;1;3;7;350;;350;;1
12760;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;8;600;;600;;3
12760;2;Cuisinière, plaque de cuisson, four ou mini four;106;;1;1;3;8;500;;500;;3
12761;1;Lave-linge, lave-linge séchant;103;;1;1;3;8;319;;319;;1
12761;2;Console de jeux vidéo de salon ou portable;206;;1;1;3;4;199;;199;;1
12761;3;Micro-ordinateur portable;212;;1;1;3;8;269;;269;;1
12761;4;Nettoyeur haute pression (ex : karcher );304;;1;1;3;7;225;;225;;1
12761;5;UN BUREAU;410;;;1;3;7;59;;59;;1
12762;1;Micro-ordinateur portable;212;;1;1;3;3;2000;;2000;;4
12763;1;CHAISES;401;;;1;3;4;999999;20;20;;1
12766;1;Réfrigérateur, réfrigérateur congélateur;101;;1;2;3;10;100;;100;;5
12766;2;Congélateur indépendant;102;;1;2;3;10;30;;30;;5
12766;3;Lave-linge, lave-linge séchant;103;;1;2;3;10;50;;50;;5
12766;4;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;7;30;;30;;5
12766;5;Téléviseur, combiné télé magnétoscope/DVD;201;;1;2;3;10;160;;160;;5
12767;1;Lave-vaisselle;105;;1;1;3;7;250;;250;;5
12767;2;Robot, mixeur, hachoir, balance alimentaire, couteau électrique;116;;1;2;3;3;600;;600;;5
12767;3;CHAMBRE BEBE;412;;;1;3;7;300;;300;;5
12767;4;CHAISE HAUTE;412;;;1;3;7;100;;100;;5
12770;1;Tablette PC;214;;1;1;3;4;60;;60;;1
12770;2;Téléphone portable;215;;1;1;3;8;0;;;3;1
12773;1;LIT;405;;;1;3;7;150;;150;;4
12773;2;LIT;405;;;1;3;7;150;;150;;4
12773;3;ETAGERE METAL;411;;;1;3;7;50;;50;;4
12774;1;Micro-ordinateur de bureau;211;;1;1;3;8;800;;800;;6
12774;2;Téléphone portable;215;;2;1;3;8;200;;200;1;6
12774;3;Téléphone fixe;216;;1;1;3;8;50;;50;;6
12774;4;CHAMBRE A COUCHER;413;;;1;3;8;3000;;3000;;6
12775;1;Téléphone portable;215;;2;1;3;5;999999;;189;4;4
12775;2;Tondeuse à gazon;301;;1;1;3;5;59;;59;;4
12777;1;Micro-ordinateur portable;212;;1;1;3;3;800;;800;;6
12778;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;7;600;;600;;5
12778;2;Robot, mixeur, hachoir, balance alimentaire, couteau électrique;116;;1;1;3;4;25;;25;;5
12779;1;Congélateur indépendant;102;;1;1;3;8;230;;230;;6
12779;2;Four à micro-ondes;107;;1;1;3;8;85;;85;;6
12779;3;Machine à coudre ou à tricoter;111;;1;1;3;6;288;;288;;6
12779;4;Ventilateur;121;;1;1;3;6;60;;60;;6
12779;5;Téléviseur, combiné télé magnétoscope/DVD;201;;;1;3;6;200;;200;;6
12779;6;Téléphone portable;215;;;1;3;8;119;;119;;6
12779;7;LIT;406;;;1;3;10;500;;500;;6
12779;8;MATELAS;406;;;1;3;10;200;;200;;6
12780;1;Micro-ordinateur de bureau;211;;1;1;3;7;1100;;1100;;5
12781;1;Lave-linge, lave-linge séchant;103;;1;1;1;7;300;;300;;5
12782;1;Téléphone portable;215;;1;1;3;10;119;;119;3;5
12783;1;Lave-linge, lave-linge séchant;103;;1;1;1;7;400;;400;;1
12783;2;Lave-vaisselle;105;;1;1;1;7;400;;400;;1
12783;3;Cuisinière, plaque de cuisson, four ou mini four;106;;1;1;1;7;400;;400;;1
12783;4;BUFFET;402;;;1;1;7;199;;199;;1
12783;5;CANAPE SALON;403;;;1;1;9;1000;;1000;;1
12784;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;7;180;;180;;5
12785;1;Machine à pain, yaourtière, sorbetière ou confiturier;115;;1;1;3;7;70;;70;;1
12785;2;Cartouche d'imprimante;219;;2;1;3;3;40;;40;;1
12786;1;Lave-linge, lave-linge séchant;103;;1;1;3;8;400;;400;;4
12786;2;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;8;50;;50;;4
12786;3;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;3;39;;39;;4
12786;4;Console de jeux vidéo de salon ou portable;206;;1;1;3;8;350;;350;;4
12786;5;Micro-ordinateur portable;212;;1;2;3;10;100;;100;;4
12786;6;Téléphone portable;215;;1;1;3;8;50;;50;3;4
12786;7;Imprimante ou scanner;217;;1;1;3;3;59;;59;;4
12786;8;CANAPE;403;;;1;1;8;500;;500;;4
12786;9;CANAPE;403;;;1;1;8;300;;300;;4
12787;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;1;8;399;;399;;3
12788;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;7;384;;384;;6
12788;2;Sèche-linge indépendant;104;;1;1;3;7;421;;421;;6
12788;3;Four à micro-ondes;107;;1;1;3;7;127;;127;;6
12788;4;Autre(s) appareil(s) électroménager(s);122;CAVE A VIN;1;1;3;7;484;;484;;6
12788;5;Micro-ordinateur portable;212;;1;1;3;8;529;;529;;6
12788;6;Imprimante ou scanner;217;;1;1;3;8;129;;129;;6
12788;7;Cartouche d'imprimante;219;;1;1;3;8;999999;;17;;6
12788;8;barbecue de jardin;409;;;1;3;4;59;;59;;6
12791;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;7;700;;700;;1
12791;2;Cuisinière, plaque de cuisson, four ou mini four;106;;1;1;3;7;550;;550;;1
12791;3;Baladeur, lecteur de CD/MP3 portable;233;;1;1;3;3;100;;100;;1
12792;1;Téléphone portable;215;;;1;3;8;39;;39;;5
12792;2;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;;1;3;8;180;;180;;5
12792;3;MATELAS;406;;;2;3;10;100;;100;;5
12792;4;MATELAS;406;;;2;3;10;60;;60;;5
12793;1;Débroussailleuse, taille haie, broyeuse, tronçonneuse et autres appareils d'entretien du jardin;305;;1;2;3;3;120;;120;;5
12793;2;MATELAS;406;;;1;3;7;600;;600;;5
12795;1;Robot, mixeur, hachoir, balance alimentaire, couteau électrique;116;;1;1;3;3;400;;400;;6
12795;2;SALON DE JARDIN;408;;;1;3;8;250;;250;;6
12797;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;8;477;;477;;2
12797;2;Congélateur indépendant;102;;1;1;3;8;377;;377;;2
12797;3;Lave-linge, lave-linge séchant;103;;1;1;3;8;479;;479;;2
12797;4;Four à micro-ondes;107;;1;1;3;8;69;;69;;2
12797;5;Robot, mixeur, hachoir, balance alimentaire, couteau électrique;116;;1;1;3;8;30;;30;;2
12797;6;Fer à repasser, centrale à vapeur;119;;1;1;3;8;19;;19;;2
12797;7;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;8;450;;450;;2
12797;8;Téléphone portable;215;;2;1;3;8;140;;140;4;2
12797;9;TABLE ET 6 CHAISES;401;;;1;3;8;279;;279;;2
12797;10;BUFFET;402;;;2;3;9;60;;60;;2
12797;11;CANAPE;403;;;2;3;9;100;;100;;2
12797;12;LITS ET MATELAS;413;;;2;3;9;360;;360;;2
12798;1;Cuiseur, friteuse, autocuiseur;113;;1;1;3;4;300;;300;;1
12798;2;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;1200;;1200;;1
12798;3;Equipement de sport (raquettes, planche à voile, planche de surf, roller, trotinettes...);243;;1;1;3;8;200;;200;;1
12798;4;Nettoyeur haute pression (ex : karcher );304;;1;1;3;7;999999;768;768;;1
12798;5;CANAPE;403;;;1;3;8;6185;;6185;;1
12798;6;TABLE;404;;;1;3;8;1800;;1800;;1
12798;7;BAHUT;404;;;1;3;8;1500;;1500;;1
12798;8;LIT ET SOMMIER;405;;;1;3;8;468;;468;;1
12798;9;MATELAS;406;;;1;3;8;683;;683;;1
12800;1;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;4;20;;20;;2
12800;2;Robot, mixeur, hachoir, balance alimentaire, couteau électrique;116;;1;1;3;4;59;;59;;2
12800;3;Téléphone portable;215;;1;1;3;8;340;;340;4;2
12800;4;Cartouche d'imprimante;219;;2;1;3;7;32;;32;;2
12800;5;Autre périphérique informatique (clef USB, souris, clavier, enceintes...);221;CLE USB;1;1;3;7;10;;10;;2
12805;1;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;1;7;700;;700;;1
12805;2;Téléphone fixe;216;;1;1;3;7;39;;39;;1
12805;3;CANAPE;403;;;1;1;6;1500;;1500;;1
12806;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;7;400;;400;;4
12806;2;Four à micro-ondes;107;;1;1;3;6;70;;70;;4
12806;3;lecteur DVD/blue ray, lecteur graveur de CD/DVD de salon, magnétoscope...;203;;1;1;3;7;59;;59;;4
12806;4;CANAPE;403;;;1;1;8;900;;900;;4
12807;1;Four à micro-ondes;107;;1;1;3;4;95;;95;;1
12807;2;Netbook, ultraportable;213;;1;1;3;6;70;;70;;1
12807;3;Equipement de sport (raquettes, planche à voile, planche de surf, roller, trotinettes...);243;;1;2;3;3;100;;100;;1
12808;1;Cuisinière, plaque de cuisson, four ou mini four;106;;1;1;3;7;400;;400;;3
12808;2;Micro-ordinateur portable;212;;1;1;3;3;1000;;1000;;3
12808;3;Téléphone portable;215;;2;1;3;7;218;;218;4;3
12808;4;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;1;1;3;7;30;;30;;3
12808;5;BUFFET;402;;;2;3;3;300;;300;;3
12808;6;CANAPE CONVERTIBLE;403;;;1;3;3;990;;990;;3
12808;7;MATELAS;406;;;1;3;3;119;;119;;3
12808;8;LIT;406;;;1;3;3;80;;80;;3
12808;9;ETAGERES;411;;;1;3;6;50;;50;;3
12809;1;Fer à repasser, centrale à vapeur;119;;1;1;3;3;275;;275;;2
12809;2;Téléphone portable;215;;2;1;3;3;200;;200;1;2
12809;3;Cartouche d'imprimante;219;;6;1;3;4;34;;34;;2
12809;4;Autre périphérique informatique (clef USB, souris, clavier, enceintes...);221;CLE USB;2;1;3;4;10;;10;;2
12810;1;Fer à repasser, centrale à vapeur;119;;1;1;3;3;214;;214;;2
12810;2;CANAPE;403;;;1;3;7;1290;;1290;;2
12811;1;Réfrigérateur, réfrigérateur congélateur;101;;1;1;3;4;500;;500;;1
12811;2;Lave-linge, lave-linge séchant;103;;1;1;3;4;800;;800;;1
12811;3;Téléphone portable;215;;2;1;3;8;400;;400;1;1
12811;4;CANAPE;403;;;1;3;7;4000;;4000;;1
12812;1;MATELAS;406;;;1;3;7;268;;268;;1
12813;1;Cuisinière, gazinière, plaque de cuisson, four ou mini four;106;;1;1;3;0;299;;299;;2
12813;2;Four à micro-ondes;107;;1;1;3;0;999999;;359;;2
12813;3;Tablette PC;214;;;1;3;0;100;;100;;2
12813;4;CANAPE;403;;;1;3;8;2300;;2300;;2
12814;1;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;3;20;;20;;4
12814;2;Téléphone portable;215;;1;1;2;8;400;;400;4;4
12814;3;Imprimante ou scanner;217;;1;1;3;7;50;;50;;4
12815;1;Lave-linge, lave-linge séchant;103;;1;1;3;6;450;;450;;3
12815;2;Home cinéma, installation complète;202;;1;1;3;7;50;;50;;3
12815;3;Tablette PC;214;;1;1;3;7;200;;200;;3
12815;4;CANAPE;403;;;1;3;8;1000;;1000;;3
12816;1;Tondeuse à gazon;301;;1;2;3;9;25;;25;;6
12817;1;Four à micro-ondes;107;;1;1;3;3;89;;89;;3
12817;2;Téléphone portable;215;;1;1;3;8;115;;115;4;3
12817;3;Equipement de sport (raquettes, planche à voile, planche de surf, roller, trotinettes...);243;;3;1;3;8;90;;90;;3
12817;4;Perceuse, visseuse, ponceuse, scie sauteuse, poste à souder, chalumeau et autres;306;;1;1;3;7;120;;120;;3
12819;1;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;7;420;;420;;4
12819;2;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;7;75;;75;;4
12820;1;Téléviseur, combiné télé magnétoscope/DVD;201;;1;1;3;7;750;;750;;4
12820;2;Home cinéma, installation complète;202;;1;1;3;7;399;;399;;4
12820;3;Téléphone portable;215;;1;1;3;8;249;;249;1;4
12820;4;SALLE A MANGER;401;;;1;3;7;2000;;2000;;4
12820;5;MATELAS;406;;;1;3;8;600;;600;;4
12825;1;Téléphone portable;215;;2;1;3;8;170;;170;3;6
12825;2;9 CHAISES;401;;;2;3;10;70;;70;;6
12826;1;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;4;299;;299;;4
12826;2;Expresso, cafetière, bouilloire, grille pain ou appareil pour la préparation de jus;112;;1;1;3;4;50;;50;;4
12826;3;Carafe filtrante, fontaine à eau, tireuse ou fabrique à glaçon;117;;1;1;3;4;70;;70;;4
12826;4;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;4;99;;99;;4
12826;5;Micro-ordinateur portable;212;;1;1;3;7;1399;;1399;;4
12826;6;Téléphone portable;215;;1;1;3;3;120;;120;4;4
12826;7;Equipement de sport (raquettes, planche à voile, planche de surf, roller, trotinettes...);243;;1;1;3;8;2200;;2200;;4
12826;8;Autoradio;244;;1;1;3;7;0;;180;;4
12826;9;GPS;245;;1;1;3;8;0;;;;4
12826;10;1 MATELAS;406;;;1;3;7;180;;;;4
12827;1;Tablette PC;214;;2;1;3;8;69;;69;;3
12828;1;Micro-ordinateur portable;212;;1;1;3;3;1200;;1200;;5
12828;2;Ecran;220;;1;1;3;3;160;;160;;5
12830;1;Téléphone portable;215;;2;1;3;8;40;;40;3;6
12831;1;Aspirateur, nettoyeur vapeur, shampouineuse;109;;1;1;3;7;70;;70;;6
12832;1;Four à micro-ondes;107;;1;1;3;7;120;;120;;2
12832;2;Téléphone portable;215;;1;1;3;8;280;;280;3;2
12832;3;Cartouche d'imprimante;219;;4;1;3;4;60;;60;;2
12833;1;Cuiseur, friteuse, autocuiseur;113;;1;1;3;7;60;;60;;5
12833;2;Téléphone portable;215;;1;1;3;7;7;;7;3;5
12835;1;Machine à pain, yaourtière, sorbetière ou confiturier;115;;1;1;3;4;30;;30;;6
12835;2;Rasoir électrique, épilateur, tondeuse ou appareil pour soin du cheveu;120;;1;1;3;4;20;;20;;6
